val,date
0.0,2020-08-13
0.0,2020-08-14
0.0,2020-08-15
0.0,2020-08-16
0.0,2020-08-17
0.0,2020-08-18
0.1654270339962668,2020-08-19
0.0,2020-08-20
1.0,2020-08-21
0.5916727785823275,2020-08-22
0.0,2020-08-23
0.0,2020-08-24
0.0,2020-08-25
0.0,2020-08-26
0.0,2020-08-27
0.5296957059520705,2020-08-28
0.0,2020-08-29
0.0,2020-08-30
0.0,2020-08-31
0.0,2020-09-01
0.0,2020-09-02
0.0,2020-09-03
0.0,2020-09-04
0.0,2020-09-05
0.0,2020-09-06
1.3013569768491315,2020-09-07
3.518649028278002,2020-09-08
3.751541408897995,2020-09-09
0.662291641856909,2020-09-10
3.528504707789721,2020-09-11
2.4713101720151363,2020-09-12
3.838503710631757,2020-09-13
2.589362568911713,2020-09-14
0.27539086750050495,2020-09-15
3.168411473268015,2020-09-16
2.553783918063051,2020-09-17
2.0055495285772715,2020-09-18
3.514396523532663,2020-09-19
3.787485885519259,2020-09-20
1.537681400967891,2020-09-21
2.1219402496534885,2020-09-22
4.081715402556001,2020-09-23
2.7470131584874524,2020-09-24
1.6394225211009446,2020-09-25
4.352622841460541,2020-09-26
0.9610431221790136,2020-09-27
1.8042501428419044,2020-09-28
2.555780006244527,2020-09-29
2.9385284769537896,2020-09-30
2.3310652227818607,2020-10-01
2.2190437156414413,2020-10-02
4.5138398974342,2020-10-03
5.505371477308639,2020-10-04
5.7137444275320215,2020-10-05
0.5034019695455165,2020-10-06
4.041165065635596,2020-10-07
4.647145970963862,2020-10-08
4.373443166265767,2020-10-09
3.5179538917045132,2020-10-10
4.696397570829921,2020-10-11
3.1366194451939773,2020-10-12
4.918731687306255,2020-10-13
3.3886165323196984,2020-10-14
4.8404480228221445,2020-10-15
3.2460288645321613,2020-10-16
3.2744215290183494,2020-10-17
4.816281152299684,2020-10-18
0.9385315401833422,2020-10-19
2.896554965221802,2020-10-20
3.3762157147573957,2020-10-21
3.61996724271169,2020-10-22
3.2654355935152695,2020-10-23
5.243337757775711,2020-10-24
3.9386239780418775,2020-10-25
6.426150975232842,2020-10-26
5.805707502518149,2020-10-27
6.30736982074129,2020-10-28
5.381736622943905,2020-10-29
5.479975385626411,2020-10-30
5.751898838067972,2020-10-31
4.7194689600571005,2020-11-01
1.9661915328047725,2020-11-02
2.8216530244153937,2020-11-03
3.687920130458823,2020-11-04
5.795238058101134,2020-11-05
4.7937705521688745,2020-11-06
4.269700128670005,2020-11-07
2.621227773960142,2020-11-08
6.749196620073478,2020-11-09
4.077769352651476,2020-11-10
4.784543359682972,2020-11-11
5.86996602453347,2020-11-12
6.459322145568539,2020-11-13
4.015031436212455,2020-11-14
5.763968867779591,2020-11-15
2.147493417624995,2020-11-16
1.454897430165491,2020-11-17
3.94543774403792,2020-11-18
4.171991133623708,2020-11-19
5.487586011888627,2020-11-20
1.6233961343260648,2020-11-21
5.468376607473626,2020-11-22
0.9542346323057747,2020-11-23
6.707067291447341,2020-11-24
2.2831224732684974,2020-11-25
3.6612135021160688,2020-11-26
4.0144907940909995,2020-11-27
