val,date,n,SMA30,SMA60,SMA90,SMA180,EMA,EMA0.3
532.077646082549,2018-04-14,118,395.51133959657614,334.0265352701845,334.80278068290244,314.61256565311777,434.78949903482385,590.4943779993488
381.24966466469516,2018-04-15,119,397.7883342942703,335.7886089467507,336.6404993961844,315.1725412750638,429.435515597811,527.7209639989527
383.98514963719646,2018-04-16,120,404.166998240763,339.2246969694883,332.9304447495996,315.7459796780816,424.89047900174955,484.6002196904258
229.07339539689653,2018-04-17,121,361.82656056455573,340.0842384746104,327.94660505466607,315.02967732865034,405.30877064126423,407.94217240236696
265.60785747556093,2018-04-18,122,353.3336634364454,341.1189748352248,327.75497954696664,314.62458044460857,391.33867932469394,365.24187792432514
509.1193946984784,2018-04-19,123,356.1008959190947,344.4904348017183,330.7104919945607,316.2058390970791,403.11675086207237,408.4051329565711
657.474314053271,2018-04-20,124,366.58472419728156,352.6421350667287,335.5479423703868,318.95800421769354,428.55250718119225,483.12588728558103
636.5475539750298,2018-04-21,125,378.287947320811,359.80790769499976,338.49338847199704,321.4987206157523,449.352011860576,529.1523872924156
617.8609929404606,2018-04-22,126,391.2694816505393,366.58665655575845,341.3065584836307,323.8508021421389,466.2029099685644,555.764968986829
385.7178526973129,2018-04-23,127,398.8315349707003,369.8684467174141,343.1995165465913,324.3379442724946,458.15440424143924,504.7508340999741
751.6479568179936,2018-04-24,128,420.6192605040105,379.0122561527656,349.19679543889225,327.6763037455063,487.5037594990947,578.8199709153799
1770.9708223629075,2018-04-25,129,468.4581308165791,405.96331344948214,366.2730264747463,338.86463334719156,615.850465785476,936.4652263496382
767.139029616148,2018-04-26,130,481.751009435265,417.73073625279534,372.60215448567453,342.1590517800297,630.9793221685433,885.6673673295911
575.9001287018843,2018-04-27,131,492.12169150512716,426.04627858817275,377.00554383367455,343.9433348099675,625.4714028218773,792.737195741279
492.27474692626754,2018-04-28,132,489.1862546519044,432.26983551504674,379.11119140651425,345.0670576290304,612.1517372323163,702.5984610967755
