val,date
0.05483431717454012,2020-06-20
4.032152025434324,2020-06-21
1.0,2020-06-22
7.871852295489987,2020-06-23
9.233213784602093,2020-06-24
6.525657383677396,2020-06-25
7.6201823330456415,2020-06-26
5.883959285577159,2020-06-27
7.345971851423729,2020-06-28
8.788792284382325,2020-06-29
6.749695562860739,2020-06-30
7.982054068158636,2020-07-01
9.360428162564716,2020-07-02
8.305515058411888,2020-07-03
7.78764692610079,2020-07-04
6.353894949660106,2020-07-05
7.641283783777875,2020-07-06
4.2659864118414434,2020-07-07
8.361991011182232,2020-07-08
9.076834477231493,2020-07-09
6.995721906858961,2020-07-10
8.404396169275293,2020-07-11
7.194673248218708,2020-07-12
8.035283001710603,2020-07-13
6.857934585542056,2020-07-14
8.443995481565247,2020-07-15
7.4328377446376095,2020-07-16
7.477821139057276,2020-07-17
6.578781246543638,2020-07-18
8.484813978548424,2020-07-19
7.908263468920116,2020-07-20
7.71471245221173,2020-07-21
8.003474409821868,2020-07-22
4.740864115450512,2020-07-23
7.46026795722456,2020-07-24
6.166157507547357,2020-07-25
7.258038314884103,2020-07-26
8.044637884271236,2020-07-27
6.784946659539251,2020-07-28
6.741265821250227,2020-07-29
7.710524979896316,2020-07-30
7.995393632374938,2020-07-31
7.88121845042324,2020-08-01
8.023003165381214,2020-08-02
4.23940927596343,2020-08-03
6.797326622263056,2020-08-04
8.564403940456812,2020-08-05
10.784291358854574,2020-08-06
9.156301440149518,2020-08-07
9.379634546380007,2020-08-08
11.25253550465665,2020-08-09
10.20563691922995,2020-08-10
9.410705201243406,2020-08-11
9.8120090722011,2020-08-12
9.08549906521812,2020-08-13
8.470278179220937,2020-08-14
8.828352143627809,2020-08-15
8.55150520364224,2020-08-16
8.236894275369487,2020-08-17
8.636030285945761,2020-08-18
8.86847027631451,2020-08-19
9.331942599813516,2020-08-20
9.325980930448505,2020-08-21
10.116146181610102,2020-08-22
9.49204142924798,2020-08-23
9.19589231207447,2020-08-24
8.561297009408142,2020-08-25
9.779933910964484,2020-08-26
9.54955297774433,2020-08-27
9.19804684805576,2020-08-28
9.812341709854826,2020-08-29
9.67160217685527,2020-08-30
9.605623160033208,2020-08-31
9.467575258191877,2020-09-01
8.672281103402039,2020-09-02
9.68898380257367,2020-09-03
9.178471672729028,2020-09-04
8.85513343481874,2020-09-05
8.494360550665977,2020-09-06
8.908216351835229,2020-09-07
8.380372701387362,2020-09-08
9.279450696410805,2020-09-09
9.03035295062259,2020-09-10
8.534669435213855,2020-09-11
9.196758111147808,2020-09-12
9.805804149854334,2020-09-13
8.848631845227715,2020-09-14
8.218945192545979,2020-09-15
8.288179972202572,2020-09-16
9.384796623643687,2020-09-17
8.41332559495158,2020-09-18
8.154060966519333,2020-09-19
8.630484044937177,2020-09-20
8.223267020615374,2020-09-21
7.272890253021486,2020-09-22
8.709307559899525,2020-09-23
7.5654910925501735,2020-09-24
6.672122225285037,2020-09-25
6.753354216786188,2020-09-26
7.627392827363424,2020-09-27
0.9377851685414627,2020-09-28
7.792412177610944,2020-09-29
7.559883230668901,2020-09-30
9.17419040110089,2020-10-01
9.914210141986004,2020-10-02
8.701049492515374,2020-10-03
8.46851533968755,2020-10-04
5.7827365660506285,2020-10-05
8.168965929835638,2020-10-06
9.801091083367709,2020-10-07
8.446664277433186,2020-10-08
8.817899931364149,2020-10-09
7.969981752189833,2020-10-10
6.59021067346637,2020-10-11
8.422073446853828,2020-10-12
7.69156584766838,2020-10-13
8.34782404173826,2020-10-14
8.765363263432663,2020-10-15
8.51769895148595,2020-10-16
8.05677576368716,2020-10-17
6.3268844618326625,2020-10-18
7.970864778598392,2020-10-19
7.391011647167571,2020-10-20
9.073676134632386,2020-10-21
7.392643587516701,2020-10-22
7.975032930999917,2020-10-23
7.795905781690354,2020-10-24
9.346184794178683,2020-10-25
8.904643296411805,2020-10-26
6.569874394391456,2020-10-27
7.274107836974147,2020-10-28
8.923743115200732,2020-10-29
5.441994825934367,2020-10-30
7.531987636730903,2020-10-31
8.034212279559867,2020-11-01
8.221786482601486,2020-11-02
6.577302025589928,2020-11-03
8.683330450949878,2020-11-04
8.946973013399953,2020-11-05
9.224772287082107,2020-11-06
10.134807255134854,2020-11-07
9.137031232551998,2020-11-08
8.979176896539274,2020-11-09
9.562243275681727,2020-11-10
9.847279740415328,2020-11-11
8.903740720839577,2020-11-12
9.771782811118907,2020-11-13
9.150155772919295,2020-11-14
9.28917340631961,2020-11-15
8.626710338710364,2020-11-16
8.790915370654727,2020-11-17
9.194777676172029,2020-11-18
9.33366646559125,2020-11-19
8.973088461366826,2020-11-20
9.02788104866469,2020-11-21
10.067671703107152,2020-11-22
8.95109453045468,2020-11-23
8.657272391766018,2020-11-24
8.271199646004694,2020-11-25
9.460387304461381,2020-11-26
8.055858628325531,2020-11-27
8.864663421171684,2020-11-28
8.683243949896836,2020-11-29
8.657873837474016,2020-11-30
7.346876980798642,2020-12-01
9.816397067003763,2020-12-02
9.079061723947854,2020-12-03
8.862485046907377,2020-12-04
8.389567587035346,2020-12-05
8.0705476078059,2020-12-06
8.626978035177542,2020-12-07
7.453475262288571,2020-12-08
8.661292832585298,2020-12-09
8.257108499555676,2020-12-10
8.184227952070627,2020-12-11
7.787095550597622,2020-12-12
7.9341373467007905,2020-12-13
6.940396895996025,2020-12-14
7.160771951636634,2020-12-15
10.348442131003097,2020-12-16
9.357647334629785,2020-12-17
9.087514714127408,2020-12-18
8.471934760230472,2020-12-19
8.333330225292078,2020-12-20
8.822869790799166,2020-12-21
7.100190784731845,2020-12-22
9.015808237122164,2020-12-23
8.891693745090928,2020-12-24
8.060426045381101,2020-12-25
8.394913702243315,2020-12-26
8.910073395770638,2020-12-27
8.522636094026268,2020-12-28
6.771459477464813,2020-12-29
8.815835437828873,2020-12-30
8.173747628776374,2020-12-31
2.321542277863249,2021-01-01
8.362555314472843,2021-01-02
8.953594129772465,2021-01-03
8.812159020555704,2021-01-04
8.589449676372844,2021-01-05
