val,date
1.0,2017-12-31
1.0,2018-01-01
1.0,2018-01-02
1.0,2018-01-03
1.0,2018-01-04
1.0,2018-01-05
1.0,2018-01-06
1.0,2018-01-07
1.0,2018-01-08
1.0,2018-01-09
1.0,2018-01-10
1.0,2018-01-11
1.0,2018-01-12
1.0,2018-01-13
1.0,2018-01-14
1.0,2018-01-15
1.0,2018-01-16
1.0,2018-01-17
1.0,2018-01-18
1.0,2018-01-19
1.0,2018-01-20
1.0,2018-01-21
1.0,2018-01-22
1.0,2018-01-23
1.0,2018-01-24
1.0,2018-01-25
1.0,2018-01-26
1.0,2018-01-27
1.0,2018-01-28
1.0,2018-01-29
1.0,2018-01-30
1.0,2018-01-31
1.0,2018-02-01
1.0,2018-02-02
2.990633256305366,2018-02-03
1.0,2018-02-04
1.0,2018-02-05
1.0,2018-02-06
1.0,2018-02-07
1.0,2018-02-08
1.0,2018-02-09
1.0,2018-02-10
1.0,2018-02-11
1.0,2018-02-12
1.0,2018-02-13
1.0,2018-02-14
1.0,2018-02-15
1.0,2018-02-16
19.80911071449064,2018-02-17
82.5396893931064,2018-02-18
107.7171651776406,2018-02-19
61.85331232294509,2018-02-20
121.89070684112453,2018-02-21
130.8065915996959,2018-02-22
7.585938828738588,2018-02-23
70.0404415710993,2018-02-24
45.559439332361045,2018-02-25
38.709926689788375,2018-02-26
87.20217663081309,2018-02-27
71.47314097386023,2018-02-28
26.39077425458115,2018-03-01
62.1778967947232,2018-03-02
50.60609349932348,2018-03-03
33.53172537202429,2018-03-04
139.7832502709954,2018-03-05
118.08619454435151,2018-03-06
85.50668813382886,2018-03-07
68.46348469689813,2018-03-08
46.92729550445668,2018-03-09
50.77603414879204,2018-03-10
57.30347520611109,2018-03-11
34.03750065221325,2018-03-12
32.27813300710514,2018-03-13
16.238368960890703,2018-03-14
46.9765681159683,2018-03-15
120.87365909788276,2018-03-16
37.84702062239264,2018-03-17
15.144242526600072,2018-03-18
45.671157418859416,2018-03-19
41.98047287596284,2018-03-20
35.64913517030373,2018-03-21
26.005295289652462,2018-03-22
47.76612484483709,2018-03-23
19.552685516929465,2018-03-24
37.35797074303698,2018-03-25
33.64641986120072,2018-03-26
52.52037581554413,2018-03-27
39.78923881696752,2018-03-28
44.52690289602053,2018-03-29
6.700838871810082,2018-03-30
1.3245742177024582,2018-03-31
9.04696370156033,2018-04-01
16.287524989323945,2018-04-02
65.132551831621,2018-04-03
17.33404472984303,2018-04-04
30.46808747882253,2018-04-05
32.31116831557663,2018-04-06
31.812610191011604,2018-04-07
21.77665035861403,2018-04-08
38.74581072979071,2018-04-09
28.41172606113623,2018-04-10
21.30887441106304,2018-04-11
57.65267884336668,2018-04-12
84.04235536332273,2018-04-13
17.365775629072015,2018-04-14
93.67801294833572,2018-04-15
73.52865505484807,2018-04-16
109.8208741670216,2018-04-17
27.128634377221623,2018-04-18
50.891302094987616,2018-04-19
27.487878350930053,2018-04-20
31.47653006200467,2018-04-21
23.809699650398645,2018-04-22
16.473588368870594,2018-04-23
35.872933149449224,2018-04-24
45.084580209921086,2018-04-25
13.613096046914144,2018-04-26
22.74072220595912,2018-04-27
15.696785563123717,2018-04-28
46.52230973750064,2018-04-29
69.80339381614942,2018-04-30
52.55471269450575,2018-05-01
53.44229715239976,2018-05-02
48.69181656671346,2018-05-03
50.37334959154758,2018-05-04
38.86304475245565,2018-05-05
28.474164978310576,2018-05-06
27.60126374264438,2018-05-07
47.92656987140652,2018-05-08
24.190640150740933,2018-05-09
33.37132738819911,2018-05-10
22.62737896762634,2018-05-11
13.959565081552457,2018-05-12
21.193883954661416,2018-05-13
37.47597613538305,2018-05-14
181.84982037381744,2018-05-15
19.729419195335943,2018-05-16
105.72395625891852,2018-05-17
47.26382249214376,2018-05-18
52.92098828418544,2018-05-19
5.413044839814765,2018-05-20
52.66315185172926,2018-05-21
25.27987166940817,2018-05-22
17.254467122905076,2018-05-23
21.06401580453887,2018-05-24
12.16339373451498,2018-05-25
25.69119055672644,2018-05-26
33.29940446133946,2018-05-27
27.796022225239383,2018-05-28
15.9576157832861,2018-05-29
24.56752278752633,2018-05-30
58.69060679579077,2018-05-31
31.138082256259928,2018-06-01
37.261014849996585,2018-06-02
35.078867880684975,2018-06-03
50.61069908453938,2018-06-04
25.56349276497841,2018-06-05
7.737545616735422,2018-06-06
5.599938424877118,2018-06-07
29.358475080632665,2018-06-08
9.164482649729546,2018-06-09
43.53500627380582,2018-06-10
31.52622244604402,2018-06-11
17.385099578303635,2018-06-12
32.10448533468116,2018-06-13
28.79633267023152,2018-06-14
31.57910285939393,2018-06-15
7.044916894898048,2018-06-16
9.807936869040343,2018-06-17
37.93995572485135,2018-06-18
19.17490822363008,2018-06-19
2.765604547876626,2018-06-20
14.98183651433317,2018-06-21
31.423499249020445,2018-06-22
20.77473495772569,2018-06-23
22.77815919815112,2018-06-24
27.34672894628477,2018-06-25
25.200798718697072,2018-06-26
327.11183701611145,2018-06-27
57.01194543744944,2018-06-28
23.321676095102205,2018-06-29
30.448098963026364,2018-06-30
22.31651116250644,2018-07-01
12.269062356317216,2018-07-02
33.75379208249075,2018-07-03
19.72362388050864,2018-07-04
14.798357662018637,2018-07-05
4.258283330377938,2018-07-06
7.638074956058952,2018-07-07
33.47364659906668,2018-07-08
13.910490281569285,2018-07-09
39.50293305559144,2018-07-10
24.506393922063104,2018-07-11
8.560284738453397,2018-07-12
16.293604238720494,2018-07-13
21.43577949295911,2018-07-14
24.60134904073252,2018-07-15
24.548979517473608,2018-07-16
