val,date
,2019-11-13
,2019-11-14
,2019-11-15
,2019-11-16
,2019-11-17
0.91886564843137953917656647632223276361,2019-11-18
0.73976667856261999691760851427612345033,2019-11-19
0.73567080353765311271473638680089798615,2019-11-20
0.75063656265510874401095939122892619864,2019-11-21
0.68383999801200337615843070956348776029,2019-11-22
0.67089156125037151056686169849200699121,2019-11-23
0.61533279547693472276784682811596000949,2019-11-24
0.64096791575922414481946449514640717297,2019-11-25
0.59243438024800789204253842369006278301,2019-11-26
0.61774550331796816076784852732551044972,2019-11-27
0.73950820325396690833187167280714524451,2019-11-28
0.71819049159761432879722568004619712849,2019-11-29
0.66118748103617947794344918264834788607,2019-11-30
0.7350444762445169122798720296706527342,2019-12-01
0.79105054673046295977018325362637956837,2019-12-02
0.84952105399883016742912073354744798598,2019-12-03
0.6948181680650134388658519101692581371,2019-12-04
0.8957982284843760160160524773759004637,2019-12-05
0.90149703313201892506906752517899429011,2019-12-06
0.89125531962462292696504511187701165673,2019-12-07
0.8836488495715485186690434005595852244,2019-12-08
0.9208858859808828350542985702661111796,2019-12-09
0.85405915193694917143765264538154031875,2019-12-10
0.90025319643955436544773516901129081429,2019-12-11
0.86670632040161467659874289210979905837,2019-12-12
0.89037401530501821968598465115688335603,2019-12-13
0.87906713382061375238322833227182635341,2019-12-14
0.85708808519988478222715310458244385957,2019-12-15
0.84797005686254749547963071276803561356,2019-12-16
0.81937351887572425106013020250100072992,2019-12-17
0.78857247696390734069433330848803856972,2019-12-18
0.8303475766955065605654079245915141285,2019-12-19
0.90325349009946876909297646549753831818,2019-12-20
0.91046349021464528729406311500720862868,2019-12-21
0.8670733674194381143417956532118432941,2019-12-22
0.85380965177082617186541644393424878884,2019-12-23
0.86844300178913717640316064350064211773,2019-12-24
0.85914555968956517708143425655448780835,2019-12-25
0.82373650803471756345527348918022635558,2019-12-26
0.86420157847582481124883391400983216091,2019-12-27
0.81869038798290701921741597951650294554,2019-12-28
0.8036871580683221442089919520352043907,2019-12-29
0.82620001599903656872418154768517863177,2019-12-30
0.90108041664152543250035815335082910695,2019-12-31
0.88306869241747238065820774872046691521,2020-01-01
0.83086040954619213123084596487347333411,2020-01-02
0.84580867973360597940636909324755280244,2020-01-03
0.85793647342143658758967464516539567358,2020-01-04
0.84947427127828496849006176256240397209,2020-01-05
0.87687979688385323470373375552795404311,2020-01-06
0.85120793497923391201932972775739971731,2020-01-07
0.84393260737651461883782590288333584232,2020-01-08
0.86985752892213468411560316218698150307,2020-01-09
0.87742379399357529617766178294704092946,2020-01-10
0.85084913376803613852539382815520722896,2020-01-11
0.86450695184325131334259406543363305143,2020-01-12
0.88586684830633659329004369745035788976,2020-01-13
0.8270523876205941923804285095843290258,2020-01-14
0.85824116928320077820599590639233558437,2020-01-15
0.89567884693975188724728003712595883137,2020-01-16
0.86574095136399182308231334568489180501,2020-01-17
0.83149394754952573439190072812317668981,2020-01-18
0.87249562764995828683442469101214531608,2020-01-19
0.91316001566179138872242118857033934346,2020-01-20
0.90058239365473215036966118976505505281,2020-01-21
0.88990676885751238599279496565362443557,2020-01-22
0.88951142643590599264877004427503518635,2020-01-23
0.85605290390839073561048600132704336695,2020-01-24
0.88617138656955343868764548693633415013,2020-01-25
0.88666185902735329660902217216304744973,2020-01-26
0.89759048000470748020569049428919146519,2020-01-27
0.85073710371770313426655709362117138969,2020-01-28
0.8723646018006097724959057562754512746,2020-01-29
0.84898396849323033967205877874446592685,2020-01-30
0.86562459881528026467020933232431124663,2020-01-31
0.85727365521594260181739484172754156227,2020-02-01
0.83539026430190227966795411008319140467,2020-02-02
0.85548461488076485486591802804578180388,2020-02-03
0.87772425069756776656307448143177118699,2020-02-04
0.86078968016288714190223000210973602709,2020-02-05
0.84813858886251930574250938697598260019,2020-02-06
0.90132331177355418420172904514199498075,2020-02-07
0.87864545089287195039992197576572344093,2020-02-08
0.89256644358283648779662164363124209765,2020-02-09
0.85414931404132194478870677032783543956,2020-02-10
0.84630930101692853833181221252416565885,2020-02-11
0.83349901468164741197392558218338649665,2020-02-12
0.82133357360886075089048117071761238042,2020-02-13
0.83643987526808554586352847443682019316,2020-02-14
0.84986168104903880119362616369992774704,2020-02-15
0.8020286828691220457701644750984406413,2020-02-16
0.79318409743518849798494986282280393321,2020-02-17
0.85852125490986943622660762691385921962,2020-02-18
0.83578217872435730111269789664861332932,2020-02-19
0.83551301443841691443918797018237051034,2020-02-20
0.88876058786158577078231573437319218708,2020-02-21
0.90261716026728671766506642740534379305,2020-02-22
0.88418193576948405047587135093190329762,2020-02-23
0.87885628417023174205459978617674537287,2020-02-24
0.86204374667809749455956765841825906545,2020-02-25
0.81537771269987501348745141591513145871,2020-02-26
0.81666842877467479282824257482057275417,2020-02-27
0.81725938734472004865679139949484373163,2020-02-28
0.83330183226734357610825481230282925977,2020-02-29
0.83864166869360989628011560274066505516,2020-03-01
0.85786294245626327127026155054256224046,2020-03-02
0.86157434009281399604596630166140467197,2020-03-03
0.86137684336919878138151451214704062569,2020-03-04
0.88169527205651986957462759035376775809,2020-03-05
0.89749096502377704441363696596440468455,2020-03-06
0.86190557949490576972880709032352725053,2020-03-07
0.82999801042650161419670543540681907366,2020-03-08
0.8278822528676980559639008568461515043,2020-03-09
0.83968593871458347462590614912106719825,2020-03-10
0.84204410236803590481778464793614486356,2020-03-11
0.83698070745697745166196795448529167478,2020-03-12
0.83931282648186579241343023937987883619,2020-03-13
0.85749437979986990734784449643919245094,2020-03-14
0.83483080175240597059300072333211386711,2020-03-15
0.84097385763315908869943893273495969504,2020-03-16
0.84495154746246982329603039210411621515,2020-03-17
0.85869328441483058722743260753501085342,2020-03-18
0.89347072437058597958083639422518191237,2020-03-19
0.85302074777300439176355827830218991893,2020-03-20
0.84913498502032996963674282673595027779,2020-03-21
0.82443866119007369053398958548197681025,2020-03-22
0.86478202929346483618441445794267062122,2020-03-23
0.84668091826178233061973500260600758227,2020-03-24
0.86725971998935884913594284965084699654,2020-03-25
0.93942721731496574252576228254883349127,2020-03-26
0.88478627447212322075096692955931672193,2020-03-27
0.83491504848496831182962192174952110652,2020-03-28
0.86058697664629767876239511523080028431,2020-03-29
0.86493257663244014353213451966826825928,2020-03-30
0.89745541575743536836835645136643102612,2020-03-31
0.90990247446046760350596115697439469238,2020-04-01
0.9076380701893517880252566959750877073,2020-04-02
0.88059338262045205046309838820441517436,2020-04-03
0.88839964197766840813138412857496329684,2020-04-04
0.89558188658208488537373470231909307455,2020-04-05
0.85561473979549805778141684109175117169,2020-04-06
0.8455144215064484159587988800829431093,2020-04-07
0.81539252030662219549438185637402811687,2020-04-08
0.8648696949625885011297611480088043582,2020-04-09
0.83253252234498118074024401176654007849,2020-04-10
0.84996943663822121013014267991622429053,2020-04-11
0.83656697464745972719260221611331921861,2020-04-12
0.8204289465072435903342256525993607197,2020-04-13
0.84618582633285738133935588517319152397,2020-04-14
0.85635422630410469411231640088397194001,2020-04-15
0.8009116818099727879447751137430407917,2020-04-16
0.83951978001225303319315265142134357156,2020-04-17
0.87807942745020323723967327966260050713,2020-04-18
0.87673382625641927881959064599615162097,2020-04-19
0.84098068861890338639720025237554650871,2020-04-20
0.88393220949563243577622469933376608426,2020-04-21
0.87949916489708079084760922326959013199,2020-04-22
0.8704045072983354387750320812558040887,2020-04-23
0.90502551845704944166203494482264602581,2020-04-24
0.91532830511591699197870102828887175675,2020-04-25
0.90503478438739619463904641852782087829,2020-04-26
0.86308149767314927623926939727180646847,2020-04-27
0.90781899662087703408464586590343471047,2020-04-28
0.86288401876243822539045281698995508021,2020-04-29
0.82464182020585240274403381785276667039,2020-04-30
0.85617569077592583748996941955499731368,2020-05-01
0.92144023881103461455436672781061706034,2020-05-02
0.8183074682621841427979494277680079675,2020-05-03
0.8386203780422686795909641736814262125,2020-05-04
0.88316767154274486203773390534349006926,2020-05-05
0.85049384808247315555545369004950778819,2020-05-06
0.84309289656169375645873431260127314644,2020-05-07
0.87037608145498012642567515646427784394,2020-05-08
0.84551921511273644662667850484540477656,2020-05-09
0.78754427154392278056245050323867392339,2020-05-10
0.84474217599771712425699963502196130643,2020-05-11
0.88943939075482596454134826029448332781,2020-05-12
0.86962511477270307673723287167119920094,2020-05-13
0.88286393969907767070424139748965459524,2020-05-14
0.89367090453253580921136895977292247449,2020-05-15
0.91866898387812702808666301165398098727,2020-05-16
0.90644393740694296776691999758193391696,2020-05-17
0.9203427220353412061497638373179106792,2020-05-18
0.92575953526165150109627164829825144148,2020-05-19
0.942539919151581257214305511100393177,2020-05-20
0.88488151852678344754993449576777871074,2020-05-21
0.95179378049991161038539001537611405178,2020-05-22
