val,date
2.1398451247272035,2019-01-09
0.2055924315946924,2019-01-10
0.0,2019-01-11
0.2580186686648155,2019-01-12
0.0,2019-01-13
0.0,2019-01-14
0.0,2019-01-15
0.0,2019-01-16
0.0,2019-01-17
0.0,2019-01-18
0.0,2019-01-19
0.0,2019-01-20
0.0,2019-01-21
1.213422101017539,2019-01-22
0.0,2019-01-23
0.0,2019-01-24
0.0,2019-01-25
1.2419460322060458,2019-01-26
0.0,2019-01-27
0.0,2019-01-28
0.0,2019-01-29
0.0,2019-01-30
0.0,2019-01-31
0.0,2019-02-01
0.0,2019-02-02
0.0,2019-02-03
0.0,2019-02-04
0.0,2019-02-05
0.0,2019-02-06
0.0,2019-02-07
7.749704289912245e-05,2019-02-08
0.0,2019-02-09
0.0,2019-02-10
0.0001526268608792975,2019-02-11
2.7504129990362896,2019-02-12
0.8710383996388833,2019-02-13
0.0,2019-02-14
0.0,2019-02-15
0.0,2019-02-16
0.0,2019-02-17
0.054506557478814416,2019-02-18
2.113741595420336,2019-02-19
0.0,2019-02-20
1.688940794449723,2019-02-21
0.0,2019-02-22
0.9851585847175304,2019-02-23
0.0,2019-02-24
0.0,2019-02-25
0.0,2019-02-26
0.08023156582730917,2019-02-27
0.0,2019-02-28
0.0,2019-03-01
0.0,2019-03-02
0.11129207983168954,2019-03-03
0.0,2019-03-04
0.0,2019-03-05
0.0,2019-03-06
0.8816884839354291,2019-03-07
0.0,2019-03-08
0.0,2019-03-09
0.0,2019-03-10
0.0,2019-03-11
0.0,2019-03-12
0.9182958340544896,2019-03-13
0.0,2019-03-14
0.0,2019-03-15
1.0,2019-03-16
0.9055755878602992,2019-03-17
2.197132493980115,2019-03-18
1.3835808791215258,2019-03-19
2.290632975931352,2019-03-20
2.670422526649665,2019-03-21
3.744258920460744,2019-03-22
1.6509590975167807,2019-03-23
2.2959647607821863,2019-03-24
3.666720659620293,2019-03-25
2.9522320071944126,2019-03-26
2.0496300116508643,2019-03-27
2.139846071403747,2019-03-28
0.7647735695089605,2019-03-29
1.0335622368031292,2019-03-30
1.6866076354694524,2019-03-31
2.7461929247738563,2019-04-01
2.0577941285769032,2019-04-02
2.7933847594930397,2019-04-03
1.6447360119886765,2019-04-04
2.292812691054091,2019-04-05
0.0,2019-04-06
0.023352996298113,2019-04-07
0.2078471111680073,2019-04-08
1.881542810644925,2019-04-09
0.5464005040775262,2019-04-10
0.13032221693060236,2019-04-11
1.7207909547522844,2019-04-12
0.8660793742173999,2019-04-13
1.3782750182974994,2019-04-14
2.7181646417973435,2019-04-15
3.5992960567791985,2019-04-16
3.7469221053291646,2019-04-17
1.6849208136686529,2019-04-18
1.9431733459901932,2019-04-19
2.642447105513088,2019-04-20
2.1767682293487867,2019-04-21
2.874883412593172,2019-04-22
3.323816743323788,2019-04-23
3.181755067227726,2019-04-24
3.3315749227346005,2019-04-25
2.427357451567012,2019-04-26
