,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
0,2020-09-14,6.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,1614093237.0,,,,,,,1000000000.0,,0.99999999,62500000.0,,0.625,,,,,,,,,,,1e-08,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1e-06,999999990.0,999999990.0,1000000000.0,999999990.0,999999990.0,1000000000.0,999999990.0,999999990.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,999999990.0,999999990.0,999999990.0,999999990.0,999999990.0,999999990.0,,,,,,,,,1000000000.0,999999990.0,999999990.0,1000000000.0,10.0,5.0,5.787036999999999e-05,5.0,16.0,,3.2,,2.0,,1.6e-08,,
1,2020-09-15,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1614093238.0,,,,,,,0.0,,1.0,99990000.99990001,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,,,,,,,,,1000000000.0,1000000000.0,1000000000.0,1000000000.0,0.0,6.0,6.944444400000001e-05,6.0,10.001,,2.00016667,,2.0,,2.8001e-08,,
2,2020-09-16,53.0,48.0,49.0,50.0,46.0,49.0,50.0,37.0,49.0,51.0,50.0,50.0,50.0,49.0,46.0,49.0,48.0,50.0,49.0,37.0,,,,,,,,,1614093239.0,,,,,,,0.0,,0.9998380569059999,0.714281228031,,0.714281228031,,,,,,,,,,,2.3256e-08,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,999998056.9060589,999999995.9999996,999999999.9999996,999838056.9060589,999999995.9999996,999999999.9999996,994941750.9219155,999999995.9999996,999999999.9999996,999999999.9999996,999999999.9999996,999999999.9999996,999999995.9999996,999999995.9999996,999838056.9060589,999998056.9060589,999999995.9999996,994941750.9219155,,,,,,,,,1000000000.0,600992610.984883,172000000.0,1000000000.0,215077040.73956537,14.0,0.000162037037,96.0,1400008793.1146598,,14583424.928277705,,79999.0,,1.4000088211160002,,
3,2020-09-17,178334.0,607.0,70399.0,71905.0,126.0,67742.0,71324.0,43.0,3835.0,73729.0,72569.0,72251.0,71905.0,67742.0,126.0,70399.0,607.0,71324.0,3835.0,43.0,,,,,,,,,1614093242.0,,,,,,,0.0,,0.9540243930399999,4.768498699041,,0.403107057504,,,,,,,,,,,0.000124671474,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,966552496.0378978,999996508.3251226,999999983.3277518,954024393.039532,999879362.4405063,999999719.3073525,930758638.7203163,974608400.2372031,999999999.8691342,999999998.4712385,999999983.3277518,999999719.3073525,999996508.3251226,999879362.4405063,954024393.039532,966552496.0378978,974608400.2372031,930758638.7203163,,,,,,,,,950936319.156313,977371032.0130433,967643642.1078026,1000000000.0,84502337.24606086,294007.0,3.402858796296,294514.0,209709609.4838176,,881.4948919229172,,400.0,,1.659621407715,,
4,2020-09-18,86131.0,637.0,77967.0,81936.0,158.0,72237.0,80376.0,45.0,4421.0,84972.0,83177.0,82699.0,81936.0,72237.0,158.0,77967.0,637.0,80376.0,4421.0,45.0,77231.0,481.0,79836.0,2972.0,42.0,81759.0,67721.0,131.0,1614093245.0,6995452038.24067,7.703632359686,0.796183831015,6995452038.24067,722992160.5080668,908071895.3890446,0.0,0.0,0.951814469517,6.858446750012,,0.7088324251829999,,0.0006406025412196853,6.9954520382406695,,,,,,,,0.000270626189,1000000000.0,1000000000.0,169991414.96223,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,964584194.9842175,999990252.3151351,999999962.9784502,951814469.517483,999738486.742029,999999260.8170369,915670818.1121564,974043479.5487231,999999999.8051535,999999997.6193345,999999962.9784502,999999260.8170369,999990252.3151351,999738486.742029,951814469.517483,964584194.9842175,974043479.5487231,915670818.1121564,999999941.9854485,999998668.7278695,999982068.0734881,962772772.4771063,972336181.1692609,912087295.2994843,999265845.55442,948591339.9061416,942054540.8222356,977215943.4883089,966326501.0332245,1000000000.0,103306030.2724717,128553.0,1.4878819444440001,130510.0,145805608.24478257,1019976139.3828847,1411.3130639690908,9872.772849938261,400.0,2798.1808152962676,1.843811875694,,
5,2020-09-19,41214.0,550.0,73572.0,79205.0,151.0,66507.0,76987.0,47.0,3740.0,82892.0,80846.0,80235.0,79205.0,66507.0,151.0,73572.0,550.0,76987.0,3740.0,47.0,72253.0,371.0,76019.0,2085.0,40.0,78805.0,60166.0,120.0,1614093247.0,5678053001.46792,5.646790214954,0.620857651391,5678053001.46792,624294956.3860304,1005536381.7892294,0.0,0.0,0.957810510186,15.597391833523,,1.7149140826840001,,0.0005127475201176196,5.678053001467919,,,6.9954520382406695,0.0006406025412196849,0.018300165756815,5.91571769998798,6.9954520382406695,0.000324997158,1000000000.0,1000000000.0,170651092.68468672,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,968735731.6656282,999985957.3393342,999999949.3543273,957810510.1855775,999684516.6195474,999998961.8205615,922262817.1934177,976624065.3761983,999999999.776502,999999996.9870536,999999949.3543273,999998961.8205615,999985957.3393342,999684516.6195474,957810510.1855775,968735731.6656282,976624065.3761983,922262817.1934177,999999895.720801,999997785.4177417,999969546.1883824,966413423.1239607,974498755.3574463,912832925.8451886,998953400.2717983,953919142.8158711,948699695.1876059,979876391.8428705,970726583.742756,1000000000.0,109899084.5400469,61458.0,0.711319444444,63757.0,64113283.21256286,364038620.17905533,1214.8398205752999,6897.924889520329,400.0,2271.221200587168,1.921266418134,,
6,2020-09-20,22758.0,607.0,73663.0,80318.0,162.0,65617.0,78009.0,49.0,3842.0,84401.0,82158.0,81509.0,80318.0,65617.0,162.0,73663.0,607.0,78009.0,3842.0,49.0,71875.0,389.0,76630.0,2078.0,40.0,79750.0,58815.0,127.0,1614093249.0,5254967485.3567705,5.420482531022,0.61334115641,5254967485.3567705,594612714.9970003,969464887.1722804,0.0,0.0,0.9566587791910001,25.550380631953,,2.8910894765969997,,0.00048117045528475613,5.25496748535677,,,5.678053001467919,0.000512747520117619,0.0147387503187321,4.79990974997096,5.678053001467919,0.000363769327,1000000000.0,1000000000.0,146626278.45758706,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,969063232.5621943,999982530.1098741,999999940.6767968,956658779.190871,999646841.1787032,999998950.9598249,918645113.5695704,977037839.8436565,999999999.7576106,999999996.8182082,999999940.6767968,999998950.9598249,999982530.1098741,999646841.1787032,956658779.190871,969063232.5621943,977037839.8436565,918645113.5695704,999999860.9216672,999997210.5735945,999959317.8900658,966125824.452048,974714523.1450515,905895615.8462644,998839347.8062215,951954279.5833049,944533382.7539822,980316755.7817546,970831774.1870252,1000000000.0,113101320.43381196,34982.0,0.40488425925899996,36970.0,39138360.18354301,205670810.19470048,1336.538335239683,7023.465494617399,398.0,2091.4770591719944,1.970678240388,,
7,2020-09-21,18384.0,581.0,72489.0,80171.0,164.0,63831.0,77555.0,49.0,3608.0,84552.0,82170.0,81480.0,80171.0,63831.0,164.0,72489.0,581.0,77555.0,3608.0,49.0,69780.0,328.0,75480.0,1616.0,36.0,79360.0,50550.0,121.0,1614093251.0,4345573356.501229,4.8935507912739995,0.564056899442,4345573356.501229,500894082.5011215,888020486.9335513,0.0,0.0,0.95895009098,26.521492914119,,3.0570094599610003,,0.00041563036180123264,4.34557335650123,,,5.25496748535677,0.00048117045528475803,0.0141564332604465,4.443636409043481,5.25496748535677,0.00038832427900000003,1000000000.0,1000000000.0,115330440.32173614,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,970371468.0214797,999979513.4316492,999999934.5742266,958950090.9796591,999622463.6414857,999998800.0567297,920541182.8819275,977726941.4319115,999999999.7505394,999999996.5963137,999999934.5742266,999998800.0567297,999979513.4316492,999622463.6414857,958950090.9796591,970371468.0214797,977726941.4319115,920541182.8819275,999999808.7425148,999995794.216087,999938953.0930675,966701722.1799856,974877604.8835685,899371027.3006817,997514571.2015465,952959298.4266915,946440153.6615082,981074129.4405074,972219300.4273504,1000000000.0,115213357.73846658,28235.0,0.326793981481,29734.0,37705268.07213225,163851008.33399442,1558.0981707419965,6770.829897589721,400.0,1738.229342600492,2.017006731397,,
8,2020-09-22,14669.0,559.0,71090.0,79582.0,168.0,61923.0,76674.0,51.0,3506.0,84289.0,81727.0,81009.0,79582.0,61923.0,168.0,71090.0,559.0,76674.0,3506.0,51.0,67706.0,305.0,74192.0,1425.0,36.0,78597.0,47675.0,120.0,1614093253.0,3918920404.6296296,3.749714569572,0.437125737574,3918920404.6296296,456851032.41376823,1045124990.6941311,0.0,0.0,0.960596805447,28.331281548584,,3.30274001222,,0.0003725266464146997,3.9189204046296298,,,4.34557335650123,0.000415630361801231,0.0126894211274433,3.70046984443075,4.34557335650123,0.00040907168899999996,1000000000.0,1000000000.0,159808215.2454011,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,971302779.4341927,999977501.1699406,999999928.8175926,960596805.4468715,999601865.4320239,999998650.5246758,921702330.0906191,978440094.9732275,999999999.7324822,999999996.4541198,999999928.8175926,999998650.5246758,999977501.1699406,999601865.4320239,960596805.4468715,971302779.4341927,978440094.9732275,921702330.0906191,999999766.8234802,999994871.3657922,999922685.149607,967410253.5005567,975354673.633258,895416249.5088463,997262307.8972005,953326013.8885118,946694324.5952417,981822183.4580069,973263558.2949866,1000000000.0,116522932.87943059,23274.0,0.269375,26013.0,35296673.68859185,138324854.73377636,1666.1875473457956,6529.656377233235,347.2144303706926,1360.705715961562,2.060349268066,,
9,2020-09-23,15469.0,592.0,69351.0,78551.0,172.0,59649.0,75387.0,50.0,3570.0,83502.0,80869.0,80111.0,78551.0,59649.0,172.0,69351.0,592.0,75387.0,3570.0,50.0,66249.0,353.0,72884.0,1608.0,37.0,77585.0,46174.0,128.0,1614093256.0,4352970884.92621,3.978490011734,0.469977581772,4352970884.92621,514214871.4677435,1094126382.6445997,0.0,0.0,0.9605388802320001,26.670536949976,,3.1505808543769995,,0.0004253731512196618,4.35297088492621,,,3.9189204046296298,0.000372526646414702,0.0114086713826898,3.35219751655762,3.9189204046296298,0.00043261371700000005,1000000000.0,1000000000.0,159373536.16312936,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1000000000.0,100.0,972311226.838414,999975737.4208511,999999922.5351827,960538880.2323903,999578595.9236861,999998537.0887376,919346055.6116135,979606010.2286164,999999999.7221292,999999996.2484481,999999922.5351827,999998537.0887376,999975737.4208511,999578595.9236861,960538880.2323903,972311226.838414,979606010.2286164,919346055.6116135,999999772.6808574,999994883.24463,999929582.1901115,968894554.806285,976806064.9224113,897150962.9687233,997445576.9317766,954207529.2603922,945296957.4491208,982750928.1835538,974088568.2368,1000000000.0,118076430.67779699,25785.0,0.2984375,28609.0,37494558.20389534,163212720.2047276,1711.2012775340959,7448.809339354454,400.0,1741.188353970484,2.109305025415,,
