,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
54,2020-10-19,724.0,869.0,14009.0,16527.0,83.0,10704.0,15985.0,23.0,5100.0,20027.0,16957.0,16585.0,16125.0,5910.0,29.0,11337.0,102.0,14695.0,1177.0,11.0,4788.0,22.0,10486.0,76.0,3.0,13924.0,739.0,8.0,1614335291.0,78658807.22965083,0.914625076066,0.914625076066,88752364.32576261,88752364.32576261,97036880.6282055,235290.65683175268,159029.7249908071,0.966656448198,6.742900636361999,,6.742900636361999,,5.754274581672777e-05,0.6758862724605468,,-62.04881539344176,0.7115519527580809,6.19299675624291e-05,0.00188280281955632,0.607590772261133,0.7115519527580809,0.00016662639200000002,116378761.39027865,116378761.39027865,98898541.93711297,116378761.39027865,116378761.39027865,111424948.13845631,116378761.39027865,116378761.39027865,116378761.39027865,108360076.64184308,116378761.39027865,116378761.39027865,88.6272808924,129139528.28166318,131311159.48614454,131312568.89404829,126934143.75164929,131291284.03726158,131312534.44332713,124344550.1198793,130987074.6028838,131312571.12935452,131312569.52398098,131312549.2727854,131311883.31581025,131298390.93892455,131078839.45229667,125037851.44793056,127154563.68484189,129485994.87223113,119873388.6114692,131311041.11826041,131288241.37549025,130943555.9402732,124209657.66014631,126835315.55942626,71514641.75346401,128957682.69122112,116237941.06550807,127134563.63891608,130108819.96153662,127754293.70382263,131312571.27424985,131312571.27424985,1297.0,0.015011574073999999,1871.0,19474196.396448124,13162342.011559937,19476.38461558661,13163.82099883677,141.7699,95.82032925810445,20.759335997469,,0.08634792216170803
55,2020-10-20,895.0,865.0,14044.0,16568.0,84.0,10720.0,16011.0,22.0,5101.0,20069.0,17000.0,16626.0,16159.0,5911.0,29.0,11349.0,102.0,14732.0,1175.0,12.0,4596.0,21.0,10329.0,74.0,2.0,13885.0,662.0,8.0,1614335291.0,72944280.20126751,0.8940366451270001,0.8940366451270001,82365653.82215783,82365653.82215783,92127827.50133409,241462.39658479908,151179.00693136515,0.9668584788050001,4.471595558762,,4.471595558762,,5.248331954766408e-05,0.6260975169202905,,-62.07758723198171,0.6758862724605469,5.754274581672779e-05,0.0017811650194180899,0.573980479220603,0.6758862724605469,0.00016687966499999998,116506260.175049,116506260.175049,99925128.26753949,116506260.175049,116506260.175049,111341552.95873432,116506260.175049,116506260.175049,116506260.175049,108242943.14048976,116506260.175049,116506260.175049,88.5615263357,129373184.61525258,131552624.41749333,131554031.27407478,127194132.87560886,131532672.60208082,131553995.70851599,124383199.92714813,131227128.49729966,131554033.5265051,131554031.90400745,131554011.32035919,131553350.86356317,131539734.29027046,131319003.23128933,125176944.85885583,127398992.36128046,129722900.81248403,120991962.28201738,131552392.3044418,131526977.70271264,131153747.35427769,124230048.71843329,127054024.74835645,59645855.22722123,129079363.18302749,116387870.54210755,127378992.31535473,130349379.89434868,128002825.8271122,131554033.67083462,131554033.67083462,1277.0,0.014780092593,1990.0,29419931.19504213,18419745.86918167,23982.927400635694,15015.651294017609,90.18737098194865,56.46608902936709,21.084019515822,,0.08636119631934784
56,2020-10-21,943.0,816.0,14047.0,16604.0,78.0,10693.0,16024.0,23.0,5017.0,20134.0,17053.0,16671.0,16188.0,5954.0,27.0,11398.0,96.0,14766.0,1177.0,12.0,4774.0,23.0,10499.0,71.0,2.0,13968.0,714.0,9.0,1614335291.0,77586398.04818171,0.952688196631,0.952688196631,91412848.99150848,91412848.99150848,95952536.53266576,6067302.719731972,4030112.2038998343,0.967907671924,6.876803521381,,6.876803521381,,5.1697478578919986e-05,0.6642345684834841,,-53.49168844381583,0.62609751692029,5.24833195476641e-05,0.00169745949523524,0.529467725334651,0.62609751692029,0.00016680230500000002,116805721.54701224,116805721.54701224,101522968.19783452,116805721.54701224,116805721.54701224,111502027.28061548,116805721.54701224,116805721.54701224,116805721.54701224,108645655.79168925,116805721.54701224,116805721.54701224,84.8747182744,135360034.07271087,137619888.43958715,137621333.8387609,133204747.31289667,137598974.63985643,137621295.30620387,130908589.3983247,137277302.78577188,137621336.24502745,137621334.58718497,137621313.0906094,137620656.97272277,137607066.76143885,137385754.88397118,131370953.52738027,133412075.19030513,135778051.83980358,126883249.75559023,137619773.8050392,137596169.162657,137242350.02747247,130908589.3983247,133104787.73652765,57982835.50676946,135212870.38122466,123280302.20962909,133450246.25504486,136408855.29009497,134061401.29029535,137621336.39056662,137621336.39056662,1531.0,0.017719907407,2139.0,20012399.06922991,13292927.260069212,13543.893677026539,8996.322372145909,148.7629843552287,98.81351671951067,20.364997720428,,0.08521305964828177
57,2020-10-22,995.0,810.0,14076.0,16650.0,77.0,10700.0,16053.0,24.0,5024.0,20197.0,17100.0,16719.0,16229.0,5970.0,29.0,11424.0,94.0,14796.0,1176.0,11.0,4796.0,23.0,10529.0,72.0,3.0,13997.0,714.0,8.0,1614335291.0,78106260.67302656,0.9557506731730001,0.9557506731730001,92191007.39494234,92191007.39494234,96459264.93451427,834688.0781389313,555777.4396560781,0.96820679707,2.989245977065,,2.989245977065,,5.1229120397515254e-05,0.6658504586471047,,-52.1337305152691,0.6642345684834841,5.169747857892e-05,0.00169243308592631,0.558347353555624,0.6642345684834841,0.00016781332,117303006.49146548,117303006.49146548,100335640.77527532,117303006.49146548,117303006.49146548,110959627.33726269,117303006.49146548,117303006.49146548,117303006.49146548,108866442.09937342,117303006.49146548,117303006.49146548,84.7222119381,136179759.3033154,138454571.35207054,138456021.89314368,134054063.98584676,138433386.73361444,138455981.5574397,131744154.39355685,138110242.25241563,138456024.3198109,138456022.66938242,138456000.65761748,138455340.16894034,138441740.6167296,138220280.49478027,132342693.9170444,134252374.50920132,136604683.4150536,127403769.8717327,138454456.6598243,138430905.4233422,138077356.41658458,131604984.22488104,133981686.41553761,76758103.68626471,136041211.48708844,123800822.32577156,134308800.6403393,137240131.81882045,134898320.70406035,138456024.46870556,138456024.46870556,1613.0,0.018668981481,2143.0,46318043.25605638,30840890.345681574,38107.30871822067,25373.768987834057,194.46069375204,129.48174212363,20.832045232609,,0.08536523429720969
58,2020-10-23,798.0,818.0,14083.0,16658.0,74.0,10708.0,16060.0,23.0,5036.0,20207.0,17104.0,16728.0,16236.0,5981.0,28.0,11423.0,95.0,14807.0,1184.0,11.0,4810.0,23.0,10528.0,67.0,3.0,14003.0,717.0,8.0,1614335291.0,77951231.73578005,0.954220001703,0.954220001703,91922453.48455538,91922453.48455538,96332557.81741312,227885.68128394257,151047.16123856,0.967599791744,12.648734334265,,12.648734334265,,5.116945097029383e-05,0.662819885775786,,-47.56654086501987,0.6658504586471049,5.122912039751521e-05,0.0016066408485136301,0.562986930634354,0.6658504586471049,0.000167152366,117605451.20722108,117605451.20722108,100963700.25951329,117605451.20722108,117605451.20722108,111216758.42156929,117605451.20722108,117605451.20722108,117605451.20722108,103158050.66011366,117605451.20722108,117605451.20722108,84.8010782794,136407576.53101054,138682455.31533667,138683907.57986033,134190522.57938506,138661328.1702693,138683867.24513897,131954359.30816896,138338009.81206143,138683910.00184774,138683908.3661501,138683886.30864793,138683229.40011418,138669576.62614423,138447998.69889095,132524320.58211777,134436750.1506616,136832690.6682375,127765129.07960375,138682339.01800126,138658711.66393784,138305353.51077878,131954359.30816896,134089352.71114558,74449160.47793671,136261213.66141522,124162181.53364258,134484368.06603006,137463112.130764,135098175.97207376,138683910.1499895,138683910.1499895,994.0,0.01150462963,1622.0,10964251.954782838,7267324.228286099,7622.89311194866,5052.605141742838,66.60773847811383,44.14893360984682,20.886968747521998,,0.08436211411437353
59,2020-10-24,838.0,816.0,14080.0,16659.0,74.0,10695.0,16061.0,22.0,5039.0,20212.0,17108.0,16730.0,16238.0,5987.0,25.0,11421.0,95.0,14804.0,1186.0,11.0,4787.0,22.0,10504.0,69.0,3.0,13990.0,709.0,8.0,1614335291.0,77208819.54936643,0.9518542979219999,0.9518542979219999,91110286.73947616,91110286.73947616,95718732.30846672,245353.6907946287,160903.79019430937,0.967616805445,7.5303745825999995,,7.5303745825999995,,5.0008393903935294e-05,0.655803422696391,,-53.529749871119684,0.662819885775786,5.11694509702938e-05,0.00161924045548218,0.5578695396177691,0.662819885775786,0.000167859994,117731650.79242176,117731650.79242176,99915194.89434047,117731650.79242176,117731650.79242176,111296093.00039905,117731650.79242176,117731650.79242176,117731650.79242176,103182348.96555805,117731650.79242176,117731650.79242176,84.7421540557,136647007.59125865,138927806.68486094,138929261.24931613,134430290.4604336,138906545.94477272,138929220.95569956,132138417.71587273,138583597.98602054,138929263.6916418,138929262.04809597,138929240.13618594,138928580.71382672,138914939.16281122,138693982.19301975,132498419.67311421,134679115.23226404,137077006.08737925,127964498.3488013,138927675.23087135,138903750.13859993,138546986.19471592,132138417.71587273,134357912.89012447,74627751.86165808,136491406.20337766,124361550.80284016,134726558.080272,137705803.2437033,135338358.4253645,138929263.84078416,138929263.84078416,987.0,0.011423611111000001,1506.0,18449183.678298466,12099037.802182525,23311.339914877604,15287.656503815726,65.21105,42.765629787625485,21.102777729814,,0.08066597200055597
60,2020-10-25,560.0,802.0,14012.0,16620.0,72.0,10612.0,16012.0,22.0,4983.0,20184.0,17070.0,16691.0,16193.0,5951.0,25.0,11359.0,93.0,14742.0,1184.0,11.0,4624.0,21.0,10342.0,67.0,2.0,13888.0,655.0,8.0,1614335291.0,73422316.57273698,0.9447743629600001,0.9447743629600001,87403300.09006082,87403300.09006082,92512353.76051587,1322751.4741563322,824322.1587985294,0.9680920185240001,14.631334422055,,14.631334422055,,4.778443747455673e-05,0.6231874807202865,,-55.494976999557956,0.655803422696391,5.0008393903935294e-05,0.0015907178323090099,0.551793515061982,0.655803422696391,0.00016875288100000002,117817380.55436337,117817380.55436337,100099918.65022492,117817380.55436337,117817380.55436337,111338226.98591268,117817380.55436337,117817380.55436337,117817380.55436337,103347882.81955273,117817380.55436337,117817380.55436337,84.0040553355,137962344.5806835,140250536.33477616,140252012.7209859,135776856.60827732,140228950.04165375,140251971.6270857,133614210.7958838,139905106.38486335,140252015.165385,140252013.5197657,140251991.3593562,140251318.93822363,140237632.95102575,140018429.45399088,133974800.85319781,136024228.31036,138408512.69142148,129445129.0219645,140250350.2259055,140224890.14912194,139851231.7514105,133461059.587169,135704479.03796813,59688625.08936877,137742681.9722568,125842181.47600333,136090360.50557712,139037962.26337123,136680767.0987087,140252015.31494048,140252015.31494048,1038.0,0.012013888888999999,1171.0,9585729.590291005,5973706.674239354,14987.821805121346,9340.22291221815,126.25823091350335,78.68254884318632,21.028889372532,,0.08072400862736437
61,2020-10-26,575.0,799.0,13964.0,16583.0,77.0,10566.0,15965.0,23.0,4961.0,20170.0,17040.0,16657.0,16147.0,5924.0,26.0,11315.0,102.0,14696.0,1189.0,11.0,4627.0,22.0,10308.0,71.0,2.0,13852.0,666.0,8.0,1614335291.0,74134763.99448869,0.947513455057,0.947513455057,88195188.33304386,88195188.33304386,93080671.16335729,246330.39663883712,154629.2635239557,0.96817987127,3.085971305196,,3.085971305196,,4.798927082239387e-05,0.6277311514691745,,-55.25875791865501,0.623187480720287,4.7784437474556704e-05,0.00153214139189501,0.525780451862452,0.623187480720287,0.000168541992,118099545.99350351,118099545.99350351,100576145.70147459,118099545.99350351,118099545.99350351,111597501.47721484,118099545.99350351,118099545.99350351,118099545.99350351,103417617.15813874,118099545.99350351,118099545.99350351,84.0576060845,138213121.15850812,140496864.76930404,140498343.04937935,136027670.26472175,140475267.37378642,140498301.22894493,133596545.4387197,140153009.33824852,140498345.55991814,140498343.88515604,140498321.10165375,140497650.11357635,140483977.38689506,140265870.9619896,133955158.78857319,136323837.59138313,138669944.2431061,129310772.1667965,140496697.465715,140471394.76205257,140102983.98370087,133443394.23000489,135941083.46750313,59197910.513785705,138014623.34751144,125707824.62083533,136303837.54545736,139293000.38759616,136929304.79372656,140498345.7115793,140498345.7115793,1337.0,0.015474537037,1453.0,45528079.10917278,28579393.523380693,41533.326090130686,26071.762610902424,346.68774242461336,217.62669575245116,21.421547861637002,,0.08079524183807246
62,2020-10-27,665.0,818.0,13960.0,16589.0,82.0,10563.0,15966.0,24.0,4985.0,20185.0,17043.0,16660.0,16149.0,5947.0,28.0,11315.0,104.0,14695.0,1213.0,12.0,4871.0,24.0,10489.0,77.0,3.0,13926.0,773.0,8.0,1614335291.0,80806097.41804607,0.972896639567,0.972896639567,96082989.18233317,96082989.18233317,98759709.17640238,236154.92259058118,161228.91522959195,0.9677503330239999,5.309958530521,,5.309958530521,,4.9923147160704686e-05,0.6827251935337064,,-50.235631700092384,0.6277311514691739,4.798927082239389e-05,0.00159318277735781,0.531544020835776,0.6277311514691739,0.000168640169,118358159.59830491,118358159.59830491,100963442.15388635,118358159.59830491,118358159.59830491,111813839.03639163,118358159.59830491,118358159.59830491,118358159.59830491,103714445.8677572,118358159.59830491,118358159.59830491,84.1003158891,138438398.764224,140733015.54794842,140734497.99471933,136195859.85673425,140711383.06303346,140734455.86305648,133703203.52499901,140390123.03776357,140734500.48019263,140734498.7947378,140734475.83211073,140733804.6679245,140720133.35256106,140502990.2177018,134165537.69742785,136457739.46393108,138902410.61518687,130142142.62820345,140732966.85832763,140710319.33336347,140373759.1969855,133703203.52499901,136123739.97872993,73599771.91938561,138373752.50581652,125513567.36851758,136417389.11562872,139513706.09678367,137082234.37188208,140734500.63416994,140734500.63416994,1730.0,0.020023148148000002,1852.0,26503879.42301971,18094866.20847515,24047.921223863694,16418.121671645662,767.9758632922141,524.3164698953921,21.702061495122,,0.0832913395738429
63,2020-10-28,497.0,784.0,13932.0,16566.0,73.0,10521.0,15938.0,22.0,4930.0,20178.0,17022.0,16637.0,16127.0,5928.0,27.0,11293.0,97.0,14675.0,1198.0,12.0,4704.0,21.0,10324.0,69.0,3.0,13855.0,680.0,8.0,1614335291.0,75902943.8947187,0.965265212845,0.965265212845,91309228.38116927,91309228.38116927,94594964.33318989,1909393.786113518,1222241.400477591,0.968353926239,4.500709442200001,,4.500709442200001,,4.816435606853988e-05,0.6401201309895358,,-49.65669323855868,0.6827251935337061,4.992314716070471e-05,0.0016897237647792698,0.579753486774331,0.6827251935337061,0.000168386885,118576092.54903983,118576092.54903983,102758725.84223188,118576092.54903983,118576092.54903983,112013828.12339163,118576092.54903983,118576092.54903983,118576092.54903983,104368906.69755872,118576092.54903983,118576092.54903983,83.1273522298,140317886.19858655,142642396.17781353,142643891.7768821,138129775.2159187,142620479.83505073,142643848.8672024,135663008.63386646,142294692.0355075,142643894.2670408,142643892.57690057,142643869.65046528,142643199.27683517,142629514.8886764,142412639.4803885,136229238.54995564,138422221.99356735,140807251.65956375,132328699.67636557,142642281.29323772,142617536.7972003,142260994.00709185,135509857.42515162,138071486.8872189,74527001.71300557,140162681.82832947,127604805.03667969,138451174.2198577,141428412.38276577,139052309.00526008,142643894.42028338,142643894.42028338,1284.0,0.014861111111,1416.0,31693646.57998655,20287741.200317044,33775.9117756661,21620.641070130383,719.7531011702855,460.7284494012479,21.746850721718,,0.08306525270863709
64,2020-10-29,467.0,785.0,13914.0,16552.0,77.0,10520.0,15925.0,24.0,4925.0,20175.0,17012.0,16625.0,16113.0,5930.0,27.0,11296.0,101.0,14659.0,1198.0,13.0,4706.0,23.0,10330.0,72.0,2.0,13843.0,687.0,8.0,1614335291.0,76232371.98606008,0.96774412235,0.96774412235,91745150.11029853,91745150.11029853,94803107.54817522,213705.72526323472,137244.80758272682,0.9684860327779999,6.556896716798001,,6.556896716798001,,4.765889712216925e-05,0.6422139950330006,,-48.76021576535504,0.640120130989536,4.8164356068539896e-05,0.00164596192994252,0.545209113208019,0.640120130989536,0.000167848625,118702445.87575957,118702445.87575957,103752800.62962502,118702445.87575957,118702445.87575957,112108512.2730241,118702445.87575957,118702445.87575957,118702445.87575957,104587697.17169178,118702445.87575957,118702445.87575957,83.0914461357,140530982.26840627,142856096.7572132,142857597.46995127,138355590.41719317,142834225.10084116,142857554.61022165,136027795.37613946,142507314.11104172,142857599.991646,142857598.2950988,142857575.28693888,142856902.78582045,142843312.2339471,142626230.08791888,136384770.7536499,138648192.8339424,141019835.2887279,132472908.29213694,142855990.83128637,142831387.06379327,142474643.6676947,135874644.16742462,138281829.55973622,58025222.566913694,140384790.19224167,126681521.18345109,138638192.78801665,141642339.63560623,139262652.4405073,142857600.14554664,142857600.14554664,1200.0,0.013888888888999999,1306.0,21787379.96277404,13992160.327195063,27026.459283188167,17356.770387852997,715.3798368551959,459.4269429928315,21.961393940187996,,0.08318989162270679
65,2020-10-30,435.0,788.0,13918.0,16557.0,76.0,10509.0,15931.0,25.0,4908.0,20191.0,17017.0,16630.0,16118.0,5922.0,28.0,11290.0,101.0,14670.0,1203.0,14.0,4540.0,21.0,10207.0,68.0,2.0,13788.0,627.0,8.0,1614335291.0,71326923.77410217,0.9474429596289999,0.9474429596289999,85866496.75156164,85866496.75156164,90629726.97077967,204183.04160688663,122551.82403203865,0.9683445033149999,3.7946789135100003,,3.7946789135100003,,4.412207815025547e-05,0.6002056932229833,,-53.2582520303063,0.642213995033001,4.76588971221692e-05,0.0016603754404245698,0.5500886744984229,0.642213995033001,0.00016859294900000002,118837466.18778467,118837466.18778467,102587435.4478355,118837466.18778467,118837466.18778467,112200751.19911116,118837466.18778467,118837466.18778467,118837466.18778467,104704482.09140407,118837466.18778467,118837466.18778467,83.0672339882,140732668.2168106,143060273.7133011,143061780.51094782,138533091.38371837,143038271.52216306,143061737.75516644,136336772.4267502,142710098.23329476,143061783.03280482,143061781.3360953,143061758.32793546,143061088.138913,143047420.0573274,142830177.78246924,136695237.58281863,138836506.16208547,141223712.78584236,133276753.27980854,143060072.34357536,143033626.03047183,142653317.82783628,135720982.2617968,138409688.75251162,57767358.31712404,140484823.4515125,126102406.16800892,138826506.16208547,141845542.54943368,139458175.26839527,143061783.18715355,143061783.18715355,1089.0,0.012604166666999999,1182.0,37700629.34120766,22628132.36868229,54994.08098355414,33007.760499895,794.5,476.8634232656601,22.384419979439997,,0.08310949926297302
66,2020-10-31,405.0,783.0,13903.0,16552.0,72.0,10487.0,15917.0,23.0,4887.0,20193.0,17012.0,16625.0,16104.0,5904.0,27.0,11271.0,97.0,14655.0,1199.0,13.0,4540.0,20.0,10207.0,66.0,2.0,13781.0,643.0,8.0,1614335291.0,71972831.34596272,0.950809161874,0.950809161874,86656354.08856876,86656354.08856876,91139586.74707085,221305.02054811173,133843.33393481633,0.968362539141,7.736587020468,,7.736587020468,,4.380249075173101e-05,0.6047912225548394,,-51.70828794491564,0.6002056932229829,4.41220781502555e-05,0.00156468032605991,0.514871326198161,0.6002056932229829,0.000168884658,119004424.43910742,119004424.43910742,102568391.66008322,119004424.43910742,119004424.43910742,112333316.97932209,119004424.43910742,119004424.43910742,119004424.43910742,104826295.24225396,119004424.43910742,119004424.43910742,83.0554575056,140959539.34767923,143281578.57752067,143283085.53203925,138749975.1127202,143259495.58173823,143283042.26362097,136608290.98320353,142931047.1025161,143283088.0540859,143283086.35718682,143283062.8477821,143282392.70561326,143268691.00609905,143051509.3596155,137067332.376005,139052572.09459326,141452356.584857,133704571.40446228,143281390.5846112,143255206.53262725,142877712.79094186,136146024.15890577,138659704.95006227,57781567.93479399,140745613.64999264,127582556.49285242,139081524.32088354,142075106.9484333,139696679.85673833,143283088.20770165,143283088.20770165,934.0,0.010810185185,1044.0,18520193.44300405,11200850.434346536,31241.762356208463,18894.743650179076,412.4365942077292,249.4380320372468,22.577482648052,,0.08332722780034882
67,2020-11-01,399.0,780.0,13881.0,16535.0,69.0,10465.0,15901.0,22.0,4870.0,20180.0,16996.0,16608.0,16089.0,5886.0,25.0,11246.0,91.0,14634.0,1193.0,13.0,4537.0,20.0,10200.0,63.0,2.0,13763.0,643.0,8.0,1614335291.0,72422325.3039083,0.953597236631,0.953597236631,87276182.16045387,87276182.16045387,91523107.24895796,215365.13556890303,130985.71005472018,0.9686407911750001,5.297595465818,,5.297595465818,,4.427512558854259e-05,0.6082029466315969,,-45.407709894052275,0.604791222554839,4.3802490751731e-05,0.00156444469692141,0.5190293114158571,0.604791222554839,0.000168479503,119075919.81427252,119075919.81427252,101617091.2864915,119075919.81427252,119075919.81427252,112350612.43774094,119075919.81427252,119075919.81427252,119075919.81427252,104698416.0956572,119075919.81427252,119075919.81427252,82.9806294354,141181972.17919245,143496940.7095155,143498450.66469976,138998455.3788346,143474877.292632,143498407.28688166,137011000.50378144,143146331.66066507,143498453.191167,143498451.4898473,143498428.01116532,143497756.16405055,143484040.99470457,143266736.31256953,137367625.88181898,139263677.79503554,141671529.77641368,134245618.00974646,143496758.88018093,143470830.66560477,143095262.73509902,136708733.67948368,138908518.75079718,58062878.44081384,140972743.15035093,128087030.57495233,139348056.0482437,142296136.37231487,139934237.00351396,143498453.3432705,143498453.3432705,806.0,0.009328703704,884.0,27087469.07331433,16474678.507182023,30966.885122587722,18834.150779560012,199.0742663942939,121.07755541953303,22.734364644425998,,0.08161094393340132
68,2020-11-02,450.0,808.0,13926.0,16578.0,77.0,10509.0,15942.0,23.0,4908.0,20228.0,17040.0,16651.0,16130.0,5931.0,27.0,11291.0,100.0,14679.0,1221.0,13.0,4488.0,21.0,10172.0,69.0,2.0,13770.0,629.0,8.0,1614335291.0,69805627.65352501,0.942006318788,0.942006318788,84152690.19250083,84152690.19250083,89333466.78692465,208830.08754225125,122287.56427837316,0.9682472055329999,3.731975624052,,3.731975624052,,4.3071695840913584e-05,0.5855840301442743,,-44.74046550758007,0.608202946631597,4.42751255885426e-05,0.00153750532340295,0.522159164196355,0.608202946631597,0.000168466577,119206850.01660056,119206850.01660056,100345196.1495149,119206850.01660056,119206850.01660056,112443071.10320702,119206850.01660056,119206850.01660056,119206850.01660056,104830395.38309725,119206850.01660056,119206850.01660056,82.95115402,141385008.198008,143705772.0383303,143707280.74763313,139144175.5965792,143683687.92322046,143707237.24131933,136694711.56494355,143354164.68835276,143707283.27824187,143707281.57278064,143707257.96560302,143706587.4928654,143692877.86280692,143475542.56782097,137162177.80950847,139422618.97832575,141874748.63236263,133547691.0204187,143705526.27025697,143678427.42569518,143288451.8275477,136392444.7406458,139017071.68691847,58101834.62336404,141106224.72003448,127443875.48500584,139422618.97832575,142486268.63372186,140060468.05562273,143707283.43081275,143707283.43081275,901.0,0.010428240741,978.0,38507026.279764816,22549099.63777616,40309.011025770655,23604.313127600777,520.8117723389033,304.9790565927973,22.9756509077,,0.08148766221421656
69,2020-11-03,500.0,819.0,13945.0,16591.0,80.0,10526.0,15956.0,21.0,4926.0,20249.0,17056.0,16665.0,16145.0,5942.0,28.0,11305.0,101.0,14698.0,1235.0,13.0,4275.0,18.0,9980.0,62.0,2.0,13691.0,529.0,8.0,1614335292.0,62576095.23669107,0.908881358659,0.908881358659,75461758.01450796,75461758.01450796,83027072.01065685,224542.8986212096,117725.19193112459,0.968199369143,4.533666678423,,4.533666678423,,3.7457410017518856e-05,0.5242881990657828,,-40.159194736411855,0.585584030144274,4.30716958409136e-05,0.00152556102009305,0.503073238773674,0.585584030144274,0.00016807692200000002,119354384.379038,119354384.379038,103420304.20820768,119354384.379038,119354384.379038,112596627.8614069,119354384.379038,119354384.379038,119354384.379038,104712253.13109851,119354384.379038,119354384.379038,82.9242478351,141602330.36489838,143930317.5875327,143931823.62660414,139354703.45173594,143908254.02691007,143931780.08256245,136555807.23814318,143578720.16691035,143931826.17624724,143931824.46613434,143931800.9506034,143931132.46717468,143917416.83702782,143699422.45319483,137386290.36902943,139609099.91580272,142096239.91327593,133811347.2829632,143929895.980487,143899206.26242155,143471006.3892562,136038948.07786307,139044556.37399054,59921015.559307985,141124354.94966835,127673152.37798758,139599099.86987695,142701123.10011232,140247109.7941367,143931826.329434,143931826.329434,1262.0,0.014606481481000001,1387.0,31747333.12760584,16644752.110613925,37727.53278006407,19780.10021645507,868.8155099216913,455.5097190172632,23.303369035901998,,0.0769120465084235
70,2020-11-04,571.0,805.0,14021.0,16673.0,85.0,10559.0,16031.0,22.0,4894.0,20338.0,17142.0,16749.0,16229.0,5966.0,28.0,11377.0,108.0,14787.0,1252.0,13.0,4117.0,19.0,9812.0,69.0,2.0,13645.0,475.0,8.0,1614335292.0,58756769.54807147,0.9041162743200001,0.9041162743200001,72154313.1155387,72154313.11553864,79806453.17975414,2964559.198258882,1456167.433067278,0.968372453987,2.9360987856190004,,2.9360987856190004,,3.476443748384325e-05,0.4911918891424063,,-41.844937047942,0.524288199065783,3.74574100175189e-05,0.0013493517650065,0.44587028907499104,0.524288199065783,0.000169435831,119620805.73166128,119620805.73166128,103569038.53786743,119620805.73166128,119620805.73166128,112671842.744463,119620805.73166128,119620805.73166128,119620805.73166128,104933236.89679568,119620805.73166128,119620805.73166128,81.4320960328,144518576.6136999,146894859.30215713,146896382.79015628,142250413.33530477,146872129.49261102,146896337.93932274,139271097.2175763,146534050.60631573,146896385.37514782,146896383.65879926,146896360.125616,146895693.76391804,146881866.53643915,146662776.01279393,139986795.1870021,142535273.90462586,145056830.17793977,136189052.82398584,146894186.90015557,146858926.38956928,146398865.08844316,138741834.37270454,141968942.6514551,62076623.068749614,143948058.55725038,130065208.54815209,142449475.14156926,145657617.26845855,143157648.4700027,146896385.52769285,146896385.52769285,1321.0,0.015289351852,1534.0,50031145.49387437,24574892.871094737,53776.002241332186,26414.33613144623,356.8243749792832,175.26923883813248,23.394645416626002,,0.07733782746499834
