,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
166,2020-04-27,3554.0,2207.0,30120.0,44140.0,581.0,15691.0,39250.0,104.0,7338.0,55970.0,47873.0,43735.0,38863.0,6829.0,88.0,15095.0,523.0,28652.0,2017.0,21.0,6941.0,91.0,15211.0,532.0,0.0,29023.0,2040.0,21.0,1614335568.0,70613212.95168756,1.23518894,87647415.48190509,70958711.12528306,2141384.9133283347,2168529.4206199846,0.928910895835,2.73612151,1.3543836009598575,0.0001302060109408015,1.01267614576095,,-1.0116613580521865,1.00888785147996,0.000131296050865897,0.0051196354318131295,0.9334881413994649,1.00888785147996,0.000602996038,69729314.00356731,69729314.00356731,21762885.63037928,69729314.00356731,69729314.00356731,54209865.1987673,69729314.00356731,69729314.00356731,69729314.00356731,31995711.446034193,68139726.02486537,69729314.00356731,80.565083,84923820.71850395,86546459.2150187,86550275.41163859,80397508.69393204,86501929.58083193,86550103.16256876,68556226.8271044,86264163.51124835,86550290.26888809,86550271.61145395,86550066.87024389,86545068.31242213,86496341.97172965,86216562.23113593,67050402.02378462,79858679.54840028,84746507.12134565,47936563.14289894,86545437.78965901,86497496.32976484,86227705.60132988,67349556.15871687,79948140.66276005,0.0,84769379.29060513,47936563.14289894,68198088.08709805,86084712.58510675,80202503.68338478,86550291.37281069,6245.0,0.07228009,8987.0,31632473.54687765,32033451.392337255,5633.52046353,5704.931790073001,282.3842176969566,285.96376120107504,127.08444592264036,,0.006649513995840032
167,2020-04-28,3640.0,2187.0,30663.0,44961.0,585.0,16166.0,40021.0,105.0,7603.0,56856.0,48722.0,44566.0,39642.0,7084.0,93.0,15566.0,529.0,29220.0,2010.0,21.0,7198.0,95.0,15687.0,538.0,0.0,29599.0,2033.0,21.0,1614335568.0,71259243.2873499,1.23225325,88179830.03985031,71559827.73975952,1840115.8873078676,1864895.2783096351,0.929347867746,4.67130775,1.3680371649201646,0.00013043491570435204,1.01346621219494,,-1.36764505810952,1.01267614576095,0.000130206010940802,0.00515184541884667,0.936374219701318,1.01267614576095,0.0006046665540000001,70312401.56790073,70312401.56790073,22805524.093861155,70312401.56790073,70312401.56790073,54772673.82177402,70312401.56790073,70312401.56790073,70312401.56790073,33302943.25892678,68726561.49792072,70312401.56790073,80.811273,85305088.12951104,87004198.53486364,87008143.55158055,80860847.69246411,86959356.671407,87007969.20876077,68874102.5974394,86711114.95102601,87008158.59321864,87008139.83953874,87007933.62939878,87002828.1754994,86953725.97633496,86662557.9235052,67739459.19453953,80339354.01578154,85139341.3267423,48076708.33708057,87003205.55006483,86954930.04671939,86673902.29974887,67939458.0903195,80428815.13014124,0.0,85162205.23310037,48076708.33708057,68417268.17680265,86508619.36499189,80710644.49099866,87008159.69865696,5707.0,0.06605324,7835.0,18626081.6732958,18876904.441468682,4221.55543673,4278.403798033709,103.62003425550535,105.01540362443691,126.79582867414403,,0.006593600549732898
168,2020-04-29,4780.0,2198.0,30899.0,45449.0,570.0,16402.0,40467.0,105.0,7596.0,57496.0,49315.0,45125.0,40145.0,7189.0,94.0,15896.0,529.0,29627.0,2047.0,23.0,7308.0,96.0,16018.0,539.0,0.0,30005.0,2073.0,23.0,1614335568.0,73924567.52363431,1.22151381,90685838.5168553,74240534.77527161,8943241.478104167,9065559.019351872,0.928472368362,1.08217777,1.4012757938967018,0.00011569229979034353,1.01367709253375,,-0.4952680005766757,1.01346621219494,0.000130434915704352,0.00513234731429318,0.937586970140737,1.01346621219494,0.000602853346,72927136.33180286,72927136.33180286,22625816.81305184,72927136.33180286,72927136.33180286,56156156.80517461,72927136.33180286,72927136.33180286,72927136.33180286,33299701.21549793,71176746.17083001,72927136.33180286,81.517212,87710165.02521938,89458101.47641198,89462238.04314703,83063231.7577083,89412158.63480338,89462056.6648366,70968377.49673738,89143292.80500722,89462253.86425231,89462234.95544791,89462026.05251919,89456882.20503809,89407353.07519397,89104501.21710594,69928704.53010173,82674018.55263065,87567198.90538432,52066956.582417816,89457258.5354532,89408566.9386104,89116340.67055503,70128703.42588171,82773367.6669904,0.0,87593060.93702297,52066956.582417816,70511949.34990002,88946102.6382289,83098721.80482264,89462254.97725347,9592.0,0.11101852,14041.0,82668723.80793686,83799391.593105,8673.79606811,8792.428379552415,504.81390509,511.7182915822398,124.678955206661,,0.006412305561853741
169,2020-04-30,4534.0,2271.0,31660.0,46338.0,586.0,16988.0,41279.0,113.0,8006.0,58467.0,50223.0,45998.0,40941.0,7549.0,101.0,16448.0,544.0,30346.0,2103.0,22.0,7681.0,103.0,16583.0,556.0,0.0,30778.0,2140.0,22.0,1614335568.0,72844755.1931817,1.23974933,90509937.42639947,73006643.83757594,6278728.529876562,6386652.934426571,0.925927973267,0.92162776,1.3876566727227333,0.00011756132433952993,1.01718889485928,,-0.12381623947233075,1.01367709253375,0.00011569229979034399,0.00470637242361338,0.931871406706396,1.01367709253375,0.000612025345,71613793.23086219,71613793.23086219,26459115.149927463,71613793.23086219,71613793.23086219,54918556.74938296,71613793.23086219,71613793.23086219,71613793.23086219,36862539.25694633,69844382.43461484,71613793.23086219,80.482605,87157540.59432898,88976313.51665826,88980444.65390517,82389498.49460809,88930048.08502965,88980261.53295594,70149821.79116495,88656835.42739597,88980460.50487402,88980441.4224066,88980229.46962392,88975056.47861065,88924938.52096502,88613513.47555369,69022635.49353395,81992018.09249115,86998731.92408179,48810161.85868144,88975485.993263,88926280.25968768,88626635.54971337,69222634.38931395,82111263.09670803,0.0,87035482.2536057,48810161.85868144,68922635.49353395,88418253.07659201,82371657.26578811,88980461.6269634,10263.0,0.11878472,14014.0,96547072.41856696,98206609.89534104,9097.73602299,9254.11605094666,792.1619999999999,805.7783893295169,126.78689172144595,,0.006446254946350016
170,2020-05-01,3842.0,2282.0,32266.0,47084.0,601.0,17411.0,41951.0,112.0,8244.0,59275.0,50954.0,46709.0,41588.0,7755.0,101.0,16836.0,553.0,30885.0,2101.0,22.0,7882.0,103.0,16968.0,563.0,0.0,31293.0,2134.0,22.0,1614335568.0,72209966.22250575,1.23494771,89489674.8666319,72464343.46871532,3425174.189100288,3478628.7674160926,0.925462866757,1.56833716,1.3687125889117948,0.00011468605260090789,1.0156063824391501,,-0.5564466588623036,1.01718889485928,0.000117561324339531,0.00491669070845564,0.9313886439668829,1.01718889485928,0.000621792177,71100347.0154267,71100347.0154267,25576998.45488189,71100347.0154267,71100347.0154267,54336787.207130566,71100347.0154267,71100347.0154267,71100347.0154267,31725378.046470188,69319895.13833766,71100347.0154267,80.69083499999999,86241885.53104804,88110391.70372546,88114509.10135269,81546721.72134645,88063870.75184979,88114324.97337838,68756819.43317275,87785016.87212275,88114524.7357057,88114505.55599403,88114290.64803088,88109074.68715908,88058446.0415891,87738882.91297247,67723369.4284003,81095477.56852947,86071097.09566809,48340559.47374218,88109480.59431115,88059758.39529474,87751512.34631404,67923368.32418028,81194891.03125352,0.0,86103895.67283167,48340559.47374218,67623369.4284003,87525319.40569302,81466328.1001178,88114525.87734564,7823.0,0.09054398,10405.0,56183407.74838733,57060227.49644337,8508.860969,8641.653507403767,300.0,304.681914731745,129.03764434744366,,0.006429345908902254
171,2020-05-02,3065.0,2230.0,32413.0,47506.0,587.0,17449.0,42316.0,110.0,8197.0,59834.0,51478.0,47207.0,42032.0,7826.0,103.0,17029.0,550.0,31260.0,2099.0,23.0,7939.0,105.0,17141.0,557.0,0.0,31596.0,2124.0,23.0,1614335568.0,74219631.94066855,1.22407354,91529302.77257305,74774349.42723529,11591318.778733224,11709912.223976353,0.926215528499,2.49895175,1.4076884621612042,0.00011253197380673808,1.0102312297251899,,-0.8234252903588004,1.0156063824391501,0.00011468605260090801,0.004774524513751471,0.924758746837028,1.0156063824391501,0.000627588603,73467964.32026584,73467964.32026584,20798489.154422473,73467964.32026584,73467964.32026584,56693110.96382782,73467964.32026584,73467964.32026584,73467964.32026584,33779739.85370949,71688096.59342751,73467964.32026584,81.088383,88663483.83233406,90597961.75582367,90602311.94890548,83917284.5247891,90549602.11888584,90602119.21125466,71282463.84602529,90255614.07135572,90602328.37813732,90602309.08418272,90602091.9467435,90596849.02774149,90545554.89170553,90220029.65435384,70611543.77344951,83565127.55704707,88538070.2353357,51024513.72420071,90597183.86672428,90546670.44969603,90231278.02932239,70811542.6692295,83634907.47082907,0.0,88562963.91661924,51024513.72420071,70311521.19500133,90004412.30747028,84015876.6900343,90602329.52555965,5515.0,0.06383102,7543.0,36256133.96368489,36627078.79921461,7611.0272925,7688.897461174257,150.0,151.5346844587785,126.12811271754428,,0.00648292707313439
172,2020-05-03,2937.0,2228.0,32536.0,47856.0,583.0,17603.0,42625.0,109.0,8200.0,60315.0,51897.0,47615.0,42396.0,7926.0,103.0,17252.0,555.0,31560.0,2127.0,25.0,8010.0,106.0,17339.0,560.0,0.0,31822.0,2147.0,25.0,1614335568.0,76166964.0918375,1.21657803,93533508.94042057,76882457.68319012,4933242.478475361,4968237.796770422,0.925821658137,1.10145444,1.4312761521881492,0.00011319735972089097,1.00709377624306,,-0.978829309607046,1.0102312297251899,0.00011253197380673899,0.00471775542507669,0.920465595831194,1.0102312297251899,0.000622843471,75630458.54178207,75630458.54178207,22142938.517902575,75630458.54178207,75630458.54178207,58657100.54559013,75630458.54178207,75630458.54178207,75630458.54178207,36029945.95024695,73852513.65768738,75630458.54178207,81.43280899999999,90894510.03051706,92870123.93278402,92874658.63036162,85985387.24136618,92821007.6111277,92874459.18747927,73174274.42419711,92514035.92230828,92874675.60691975,92874656.29625398,92874436.95932907,92869173.68596557,92817591.48757827,92487361.51546867,72588454.12486134,85714718.00123157,90796580.73708084,54969128.842142776,92869435.15417293,92818459.43616739,92495735.56990442,72888169.72724174,85764590.42663437,0.0,90816521.9917143,54969128.842142776,72288431.54641312,92265046.20003608,86167963.75839067,92874676.76480453,6650.0,0.07696759,9491.0,84320034.73044336,84918182.18962814,10976.96123047,11054.829337267698,666.1432411274919,670.8687122258771,124.16391175296422,,0.006499793218108064
173,2020-05-04,3473.0,2270.0,32871.0,48389.0,592.0,17926.0,43098.0,113.0,8354.0,60924.0,52462.0,48170.0,42885.0,8101.0,108.0,17594.0,568.0,31964.0,2178.0,24.0,8190.0,110.0,17684.0,573.0,0.0,32243.0,2196.0,24.0,1614335568.0,77241275.28463359,1.21209615,94449742.28313021,77922648.64494197,7889051.707967949,7947691.141055457,0.924634226972,1.0400963,1.4359745037355525,0.00011342470132432072,1.00743301416421,,-0.4390051117592901,1.00709377624306,0.000113197359720891,0.00479361710905973,0.9196162409230121,1.00709377624306,0.000624099318,76671375.8618629,76671375.8618629,24147278.21132605,76671375.8618629,76671375.8618629,59622146.13820471,76671375.8618629,76671375.8618629,76671375.8618629,37132403.55785697,74866895.62775701,76671375.8618629,81.780292,91728245.55719137,93748218.89911397,93752857.42286058,86687117.86872864,93698676.71328655,93752653.85188508,73420109.51045571,93382076.2402505,93752874.66497377,93752855.29450613,93752633.08339202,93747332.76477717,93695436.34035249,93357321.7254472,72934005.91772032,86453823.00220695,91638804.8881642,52466337.28903031,93747611.14362831,93696334.1283349,93366192.93705495,73134004.81350031,86503695.42760977,0.0,91656746.55067392,52466337.28903031,72122821.4824869,93117500.12998432,86843735.12009326,93752875.82915667,8890.0,0.10289352,12767.0,90138649.13109054,90808650.98682469,9453.92862377,9524.199809137914,829.285830824,835.4499241506932,124.28825647848677,,0.006437646269278297
174,2020-05-05,3741.0,2241.0,33292.0,49181.0,595.0,18224.0,43847.0,114.0,8498.0,61781.0,53276.0,48959.0,43628.0,8233.0,108.0,17883.0,568.0,32367.0,2141.0,24.0,8319.0,110.0,17968.0,572.0,0.0,32628.0,2158.0,24.0,1614335568.0,76106593.5613772,1.22819965,94230091.319795,76722128.51335172,8972403.235218208,9031531.54364687,0.9255782359029999,1.38985286,1.4342141757296287,0.00011201908593818203,1.0065900190705401,,-0.909923370306718,1.00743301416421,0.000113424701324321,0.00486772147297963,0.9238318701036691,1.00743301416421,0.000630985517,75608333.20367318,75608333.20367318,30814978.557063624,75608333.20367318,75608333.20367318,58335731.29179963,75608333.20367318,75608333.20367318,75608333.20367318,43178850.011903115,73795574.63195793,75608333.20367318,80.766762,91544459.44360946,93608358.87267028,93613160.18462709,86646320.78633659,93558379.21259905,93612954.70124109,73292763.93905386,93234853.35460003,93613177.51899728,93613158.02795573,93612933.36223418,93607455.38523737,93555051.16584672,93208962.38900472,72707721.39128654,86385130.16050288,91447325.15638225,52411253.74041899,93607715.91124973,93555899.28911917,93217536.16269842,72907720.28706652,86425015.87676667,0.0,91464287.0740278,52411253.74041899,71891506.92605108,92963237.80389248,86847436.10256168,93613178.68699385,6763.0,0.07827546,9190.0,67354740.23709023,67798609.25974391,9499.00723254,9561.605871353635,298.7735248237524,300.7424480501134,125.40624640436441,,0.006392815682509359
175,2020-05-06,3518.0,2237.0,33849.0,49910.0,584.0,18656.0,44530.0,117.0,8723.0,62595.0,54049.0,49705.0,44318.0,8457.0,112.0,18324.0,563.0,32972.0,2150.0,24.0,8481.0,114.0,18363.0,564.0,0.0,33129.0,2161.0,24.0,1614335568.0,76332174.11671923,1.22286532,94378385.61207527,77178069.97569676,2098712.0630474435,2102522.4124446847,0.9247641446259999,1.4103378999999998,1.4434287312574394,0.00010810788538500827,1.0018155655863101,,-1.3957175661351926,1.0065900190705401,0.000112019085938183,0.00491294126137448,0.9293197589692909,1.0065900190705401,0.000633377482,76193839.20437093,76193839.20437093,29828187.434336543,76193839.20437093,76193839.20437093,58844242.844324365,76193839.20437093,76193839.20437093,76193839.20437093,42366028.397402406,74168847.88200985,76193839.20437093,80.878872,92060333.96304944,94202435.35693619,94207327.20228755,87119575.73809901,94151931.6328996,94207119.25642665,74228110.51589657,93818291.09081393,94207344.82123284,94207325.20500563,94207098.56687775,94201576.63163577,94148686.24448,93792262.98888604,73742006.9231612,86915686.28278539,91975386.27996735,51704150.81070285,94201733.57501364,94149076.1159192,93794661.20436317,73942005.81894118,86925685.78278542,0.0,91986381.6047592,51704150.81070285,72484897.33585674,93524089.44549744,87490265.0818499,94207345.99670608,6639.0,0.07684028,8907.0,66797712.78909126,66918988.41767535,9411.50720576,9428.594414358084,376.1617839989994,376.8447303889129,125.50513468675844,,0.006443264550351776
176,2020-05-07,3964.0,2259.0,34295.0,50561.0,576.0,19033.0,45096.0,115.0,8932.0,63362.0,54761.0,50381.0,44907.0,8683.0,109.0,18719.0,558.0,33474.0,2180.0,24.0,8724.0,111.0,18786.0,561.0,0.0,33689.0,2193.0,24.0,1614335568.0,76855625.07437186,1.22944643,95357414.63680561,77561260.07051334,3311486.4121369,3324616.8416400887,0.922823781255,1.1407370000000001,1.4600803610721238,0.00010045926678002369,1.00396511652745,,-3.396451791164571,1.0018155655863101,0.000108107885385008,0.0049414765614380395,0.9297617649373341,1.0018155655863101,0.000634824911,76552087.12848791,76552087.12848791,29600342.945445176,76552087.12848791,76552087.12848791,56331574.195567116,76552087.12848791,76552087.12848791,76552087.12848791,42120085.56540855,74481173.04998328,76552087.12848791,80.59743,92779893.75695692,94975807.16124117,94980785.43896258,87650545.31997055,94924836.5044184,94980571.98852383,74694164.1972959,94581911.46164753,94980803.49507263,94980783.67792368,94980553.45682172,94975001.18151219,94921758.90191613,94557454.76827523,74112088.569014,87474956.21301973,92702405.97237009,51915721.65561703,94975215.95732263,94922428.04630356,94561548.79857706,74312087.464794,87504893.76648243,0.0,92715397.28308828,51915721.65561703,73190855.07140034,94266206.65799476,88163165.96244738,94980804.67838484,7796.0,0.09023148,10656.0,83262666.98703595,83592813.1640258,9772.53222277,9811.281451801542,505.91785,507.92387322856695,125.57949778960884,,0.0047801529188791604
177,2020-05-08,3715.0,2300.0,34822.0,51227.0,583.0,19441.0,45692.0,118.0,9174.0,64096.0,55453.0,51041.0,45500.0,8921.0,111.0,19122.0,564.0,34005.0,2213.0,24.0,9010.0,113.0,19207.0,568.0,0.0,34252.0,2238.0,24.0,1614335569.0,77212199.5741177,1.22701062,95476900.69100697,77812611.23142627,1987598.2105868945,1998904.754793712,0.921886439815,2.81618944,1.4882059990176963,0.00010200380741213626,1.0056885461793001,,-1.3773001953160915,1.00396511652745,0.000100459266780024,0.00471365102107961,0.925556027522458,1.00396511652745,0.000641135333,76775458.83111988,76775458.83111988,23838229.28536171,76775458.83111988,76775458.83111988,56030297.11557705,76775458.83111988,76775458.83111988,76775458.83111988,36357377.600038394,74495876.94935183,76775458.83111988,80.87003100000001,92679894.04281016,94931817.98029147,94936828.72636455,87520992.85311908,94880407.16738118,94936612.28974958,74743563.03554468,94531273.35681401,94936846.84973472,94936826.90696095,94936593.46910465,94931016.03509162,94877279.86535843,94506450.1757264,74063261.54153067,87335818.78334782,92594492.20437911,53005997.47124403,94931262.64983664,94878128.25072902,94515323.13182642,74263260.43731068,87375704.49961163,0.0,92619439.02635148,53005997.47124403,72904768.60684815,94189305.03347246,88032707.72700262,94936848.04677568,6950.0,0.08043981,9277.0,33711101.55494819,33902868.712898575,5342.27989098,5372.669696842587,280.3739,281.96881987762043,126.15967696559609,,0.003419441237009469
178,2020-05-09,3212.0,2302.0,35095.0,51684.0,584.0,19605.0,46111.0,117.0,9244.0,64642.0,55956.0,51523.0,45940.0,9025.0,113.0,19333.0,569.0,34378.0,2231.0,24.0,9113.0,115.0,19418.0,573.0,0.0,34628.0,2256.0,24.0,1614335569.0,77915652.81816338,1.22757447,96374288.21788302,78507895.3297782,1387534.7670121961,1395623.4767090315,0.9211712459170001,2.83754624,1.5098532357852812,0.00010502181897923668,1.00582955460947,,-1.3670727473475162,1.0056885461793001,0.000102003807412137,0.004734587506525129,0.928792641144454,1.0056885461793001,0.0006471626279999999,77464071.78144155,77464071.78144155,23783291.365316197,77464071.78144155,77464071.78144155,56434963.63691535,77464071.78144155,77464071.78144155,77464071.78144155,36524060.915705316,75017199.14727853,77464071.78144155,80.846929,93523605.69147624,95810569.72859636,95815705.55585723,88262690.97506016,95758244.91259693,95815485.11555474,75055638.88155685,95401676.62348096,95815724.01198567,95815703.97419868,95815468.29684258,95809863.17347595,95755566.21629775,95380095.26374993,74659745.5585709,88115493.60341002,93453545.62001947,53318250.822921686,95810112.76314121,95756414.60170536,95388868.26073153,74859744.45435089,88155379.3196738,0.0,93478490.20016672,53318250.822921686,73292876.66264667,95055908.17573014,88818946.35382101,95815725.21529451,6304.0,0.07296296,8580.0,33767106.24276596,33963953.43261193,5616.98481824,5649.729337978494,224.68503143,225.99484509065167,125.50545105652516,,0.003420015199336093
179,2020-05-10,4183.0,2336.0,35987.0,52547.0,616.0,20086.0,46918.0,117.0,9486.0,65510.0,56763.0,52305.0,46671.0,9167.0,109.0,19715.0,589.0,35015.0,2234.0,23.0,9198.0,111.0,19762.0,590.0,0.0,35187.0,2248.0,23.0,1614335569.0,74826106.00537606,1.23620551,93343844.53030406,75508354.95069362,5237769.674412879,5250564.426809028,0.920120101919,0.67393604,1.444258095273478,0.00011502455041162578,1.00244278637502,,-1.4446469076069093,1.00582955460947,0.000105021818979236,0.00477205631405019,0.929014703816917,1.00582955460947,0.0006665340880000001,74643767.22781178,74643767.22781178,25076371.992996495,74643767.22781178,74643767.22781178,55543718.89978708,74643767.22781178,74643767.22781178,74643767.22781178,38025459.93035281,72002935.16912465,74643767.22781178,80.1618,90812765.94634002,93111423.33875406,93116362.09592925,85678254.07101199,93059040.40004738,93116145.61222515,72219472.36527602,92700936.95178883,93116379.89430633,93116359.74708134,93116121.5997786,93110475.53234334,93055423.60972479,92669875.77568416,71446462.16245249,85417705.73667145,90713485.95998792,50891665.174979776,93110647.4413044,93055893.36819059,92672972.56165993,71646461.05823249,85427705.23667142,0.0,90727476.04738608,50891665.174979776,70529087.67055893,92338340.12075296,86028163.03297639,93116381.10325389,11983.0,0.13869213,17228.0,138167978.90007335,138505493.7563945,10150.59469985,10175.390434281147,1719.7400373797273,1723.9409949116148,131.02173980982099,,0.0034398495718936987
180,2020-05-11,4114.0,2406.0,36890.0,53659.0,620.0,20751.0,47978.0,119.0,9884.0,66643.0,57863.0,53382.0,47687.0,9520.0,107.0,20333.0,593.0,35795.0,2286.0,23.0,9620.0,109.0,20441.0,599.0,0.0,36117.0,2315.0,23.0,1614335569.0,74274015.4467283,1.24191246,92652248.06640753,74604491.7270231,941902.5404099509,950384.5518130334,0.917064114595,1.70489178,1.4410502304606727,0.00011744017171698552,1.00900519006923,,-1.3064507366544658,1.00244278637502,0.000115024550411625,0.00534515033480325,0.9265925103707959,1.00244278637502,0.000681934608,73611133.20104152,73611133.20104152,25219433.091258325,73611133.20104152,73611133.20104152,54421293.01268915,73611133.20104152,73611133.20104152,73611133.20104152,37016218.01060004,70897712.71394783,73611133.20104152,80.164289,89453179.33473282,91820370.76988608,91825324.61662792,84209727.23879553,91767639.54903673,91825108.9961848,70688063.90299281,91400816.23992114,91825342.18303883,91825321.9411772,91825080.88343184,91819308.9634596,91763588.64094982,91365582.55154371,69534742.43940364,83950140.63689579,89337447.82718253,49791710.160126366,91819630.03814672,91764665.2734665,91375547.4940453,69734741.33518364,84009904.34872411,0.0,89366352.05964474,49791710.160126366,68819015.36694779,90996280.71921071,84617859.61613429,91825343.39595464,7791.0,0.09017361,10907.0,53859924.87021901,54344943.73078977,6082.07861801,6136.848891981181,500.0,504.502595034615,133.58629583921322,,0.003527044286470931
181,2020-05-12,3457.0,2437.0,37440.0,54403.0,620.0,21222.0,48639.0,116.0,10084.0,67466.0,58645.0,54137.0,48368.0,9734.0,106.0,20825.0,595.0,36393.0,2322.0,21.0,9823.0,108.0,20912.0,600.0,0.0,36649.0,2345.0,21.0,1614335569.0,74908559.66031489,1.23397308,93056234.34751457,75411883.9393778,2132307.170044194,2145081.5410773344,0.916427429276,3.59752582,1.4726793890180232,0.00011409348610982669,1.00599086811347,,-1.1735592775861412,1.00900519006923,0.00011744017171698601,0.00543307308161943,0.9343730386332131,1.00900519006923,0.000685620448,74462464.85397086,74462464.85397086,23389448.615906324,74462464.85397086,74462464.85397086,53890124.55261275,74462464.85397086,74462464.85397086,74462464.85397086,37079258.16121091,71698013.40590812,74462464.85397086,80.498163,90073967.84167176,92497006.66066563,92502047.64977631,84771431.1573686,92443619.58992684,92501827.18840353,70957361.19865039,92062598.52870043,92502065.44257319,92502045.07578003,92501800.89682157,92495988.79708593,92439762.09323144,92028628.05581413,69990782.98945609,84530622.97316661,89962747.33358042,47192511.22281054,92496244.36212762,92440630.29207514,92037501.25646473,70190781.88523608,84580471.52754976,0.0,89985701.1361123,47192511.22281054,69385577.23835725,91639239.52480744,85246984.84668776,92502066.66589576,5464.0,0.06324074,7096.0,25712690.147187144,25866731.48270146,4507.8273099,4534.833108791909,178.0,179.06637452419764,132.9548135982856,,0.003484043052233967
182,2020-05-13,3347.0,2432.0,37950.0,55096.0,608.0,21689.0,49285.0,119.0,10302.0,68271.0,59397.0,54862.0,49038.0,9983.0,107.0,21330.0,586.0,36997.0,2334.0,20.0,10088.0,109.0,21443.0,593.0,0.0,37321.0,2364.0,21.0,1614335569.0,75434024.79138958,1.2487098,94595682.1374057,75754736.42670067,3431249.4157935064,3462814.4759379793,0.916101031083,2.2017872000000005,1.5299893044372583,0.00010824837427558575,1.00919929049727,,-0.9804820630341592,1.00599086811347,0.000114093486109827,0.0052997525693077,0.9292263980086021,1.00599086811347,0.000685300857,74746410.84440361,74746410.84440361,24121408.338466402,74746410.84440361,74746410.84440361,54253500.9746984,74746410.84440361,74746410.84440361,74746410.84440361,36825682.67161336,71900323.83332506,74746410.84440361,79.743624,91209602.27346514,93728224.36681457,93733381.88754612,85869265.62283796,93674116.94584441,93733157.11918055,72365863.8599277,93277609.37783018,93733400.12002423,93733379.61149773,93733133.04793552,93727293.5602383,93670610.44639903,93246469.73491727,71206707.89246152,85655170.01517615,91114091.13625315,46953371.83214427,93727616.6045156,93671736.79660499,93256930.83255361,71406706.7882415,85724878.72700445,0.0,91143993.46973543,47953115.970104925,70478805.33562732,92831022.26738071,86508578.91783372,93733401.34909819,5836.0,0.0675463,7880.0,42571508.02440379,42963135.69362714,6603.46469342,6664.21188342324,253.7841565981108,256.1187907782615,131.7633858906515,,0.00353332736274681
