,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
80,2020-02-01,2946.0,1520.0,15893.0,20201.0,483.0,9260.0,18499.0,110.0,3879.0,23819.0,21112.0,19711.0,17991.0,3260.0,73.0,7388.0,319.0,14413.0,1199.0,15.0,3081.0,70.0,7083.0,310.0,0.0,13146.0,1151.0,13.0,1614335563.0,37058554.89569433,1.50451681,55625949.926721774,36972634.33884898,2525318.5829070583,2520315.2710608537,0.954723327789,1.29667827,,0.000106377197217,0.99801874033634,,0.0344781553325618,0.999631112284316,0.0001068291855521,0.0055484610756504,0.901672019760759,0.999631112284316,0.000277943761,37132123.27376269,37132123.27376269,10005860.204937937,37132123.27376269,37132123.27376269,25324656.96794699,37132123.27376269,37132123.27376269,37132123.27376269,18484408.330059167,37132123.27376269,37132123.27376269,66.620983,55168406.35550975,55735671.476813085,55736375.19144118,53212820.44020374,55722204.523793355,55736338.38974964,47082629.25776644,55624963.655952394,55736377.82578804,55736371.39235271,55736299.830944665,55734486.9707988,55709455.08073219,55577653.491462104,44290021.67543075,52012652.332509406,54929376.03662253,27208195.516216345,55733219.90202896,55706404.94846453,55559752.43206321,43989841.827010736,51922650.98432192,0.0,54881373.44734088,25208152.405797035,46483544.16200322,55462266.77580328,50994635.47845134,55736378.16457776,6010.0,0.06956019,9467.0,42983968.58004248,42898806.17691081,6402.90160294,6390.215792263712,123.0,122.75630506136982,61.366422355711954,,0.0017318223753997
81,2020-02-02,3027.0,1528.0,16055.0,20398.0,489.0,9365.0,18676.0,106.0,3941.0,24135.0,21321.0,19890.0,18134.0,3275.0,69.0,7435.0,312.0,14511.0,1198.0,16.0,3286.0,72.0,7461.0,312.0,0.0,14576.0,1203.0,16.0,1614335563.0,36377808.00258469,1.51400188,54779402.644325815,36181858.95873583,5375964.263537756,5386290.354794353,0.954393603734,0.79217005,,0.0001072790732304,1.00192078867165,,0.5316866959307259,0.99801874033634,0.000106377197217,0.0054369421788723,0.899683940224445,0.99801874033634,0.000281216425,36308067.877116814,36308067.877116814,9299320.684884185,36308067.877116814,36308067.877116814,24575958.048238374,36308067.877116814,36308067.877116814,36308067.877116814,17790247.93697974,36308067.877116814,36308067.877116814,66.407822,54108083.80972434,54673692.9287665,54674381.709152214,52180883.05104609,54660316.038724005,54674345.16101416,46074570.52221468,54563996.246932276,54674384.35093464,54674377.79980359,54674304.24031548,54672465.68774565,54647205.7034729,54513732.29901328,43271512.681937724,50902692.86178681,53863550.93645196,28575349.889868163,54672530.65691669,54647465.60186691,54514831.398618124,43571499.58320346,50902692.86178681,0.0,53868548.088467576,28575349.889868163,45730810.57749693,54402600.10501508,50027898.75541124,54674384.70555396,7770.0,0.08993056,11453.0,69018495.25838129,69151065.20220792,7649.31193881,7664.004650527982,375.7186250643649,376.44030114311647,64.16075300256637,,0.0018583988018759
82,2020-02-03,3262.0,1569.0,16274.0,20728.0,498.0,9457.0,18970.0,105.0,4005.0,24541.0,21675.0,20220.0,18436.0,3350.0,71.0,7557.0,318.0,14716.0,1248.0,16.0,3172.0,69.0,7263.0,312.0,0.0,13478.0,1194.0,14.0,1614335563.0,37164918.03030252,1.49846504,55520677.36259933,37051700.20086357,4125548.5271248943,4121531.2020791858,0.952645545093,1.00340996,,0.0001076558637686,0.999026232507194,,0.5364849557091789,1.00192078867165,0.0001072790732304,0.0053181042871034,0.904069342633387,1.00192078867165,0.00028632129,37201143.29433776,37201143.29433776,10195734.36204126,37201143.29433776,37201143.29433776,25420940.43925496,37201143.29433776,37201143.29433776,37201143.29433776,18460132.57562988,37201143.29433776,37201143.29433776,66.938877,54990460.38935488,55574068.665801935,55574791.187487,52943080.20050336,55560269.020343736,55574753.08045289,46641943.45235584,55461576.03615162,55574793.931711055,55574787.24566973,55574712.48350883,55572821.715919934,55547343.1820891,55411784.91167205,44015365.48200287,51625455.45305069,54748696.746501654,28823337.262509607,55571583.691913344,55544403.121600725,55393984.64170887,43815342.90355468,51565455.45305069,0.0,54694692.807132535,26823294.152090296,46351359.652602255,55294052.597135715,50730668.16405008,55574794.29069899,6769.0,0.07834491,10753.0,55385930.31390513,55331997.29540663,7034.39802503,7027.5481569017675,300.0,299.7078697521582,64.48230030107874,,0.0018556562201092
83,2020-02-04,3461.0,1593.0,16614.0,21147.0,520.0,9637.0,19355.0,108.0,4082.0,25013.0,22098.0,20619.0,18790.0,3386.0,71.0,7653.0,332.0,14957.0,1256.0,14.0,3195.0,69.0,7354.0,322.0,0.0,13692.0,1202.0,13.0,1614335563.0,36311604.40752721,1.50530745,54507252.96221705,36210046.54422288,5276449.480680318,5268415.379580485,0.952824004306,1.03572632,,0.0001089847190356,0.998477366052826,,0.3267985302571858,0.999026232507194,0.0001076558637686,0.0052763154002691,0.904205631890824,0.999026232507194,0.000295195567,36366978.00279039,36366978.00279039,11532065.827937772,36366978.00279039,36366978.00279039,24574541.40051037,36366978.00279039,36366978.00279039,36366978.00279039,16807560.670004874,36366978.00279039,36366978.00279039,66.617931,54008247.945905045,54589645.799479246,54590371.05260259,52015018.86464239,54575715.61639312,54590332.99026792,45446659.484737545,54476670.94378302,54590373.75773774,54590366.985893615,54590290.34190948,54588323.29714279,54562231.61051191,54424492.09056045,42673225.319146834,50659350.38184982,53757159.59170677,26870637.5196908,54587058.247025505,54559241.502829775,54405391.3956053,42473202.74069864,50559338.22391982,0.0,53703155.17430882,25870604.409271482,44982848.76331735,54310917.877275616,49656920.02410221,54590374.119039625,6988.0,0.08087963,11683.0,52707335.17492237,52627081.19711995,5667.228023,5658.598909225805,101.9075930514087,101.75242509075385,66.85795542740722,,0.0018419949239897
84,2020-02-05,4067.0,1633.0,16843.0,21491.0,539.0,9788.0,19656.0,107.0,4150.0,25463.0,22494.0,20962.0,19095.0,3474.0,70.0,7808.0,348.0,15163.0,1296.0,15.0,3278.0,67.0,7502.0,337.0,0.0,13890.0,1242.0,14.0,1614335564.0,37161861.01605242,1.49250673,55324865.17812747,37068419.2800452,8046923.366174466,8031996.250971142,0.951745362141,0.7444493,,0.0001036695898951,0.998144991007859,,0.1189543606507459,0.998477366052826,0.0001089847190356,0.005303245417217,0.904648483602949,0.998477366052826,0.000298201656,37230924.716186665,37230924.716186665,12285114.586628404,37230924.716186665,37230924.716186665,25420962.005329255,37230924.716186665,37230924.716186665,37230924.716186665,17504257.621720713,37230924.716186665,37230924.716186665,67.170269,54826379.70751463,55426922.28229073,55427680.75692316,52753041.21018202,55412727.13040752,55427641.06075215,45560006.00154948,55310903.9274148,55427683.66123916,55427676.657545686,55427598.318090074,55425575.577335626,55399230.06357303,55259622.73469127,42751869.98741547,51358542.113027446,54568593.55912732,28137819.815025747,55424302.51257968,55396169.93184284,55240021.939110406,42451690.13899545,51248529.95009745,0.0,54514588.811716825,27137786.70460644,45152185.475911066,55138452.81577509,50156998.47927195,55427684.03041744,8972.0,0.10384259,14205.0,74454611.92165954,74316497.9470385,7171.6207927,7158.317371641316,295.65259807039854,295.1041598424281,67.68591794161425,,0.0018173807133671
85,2020-02-06,4425.0,1654.0,17184.0,21939.0,534.0,9943.0,20057.0,111.0,4240.0,25976.0,22957.0,21373.0,19449.0,3535.0,72.0,7898.0,339.0,15376.0,1290.0,15.0,3542.0,74.0,7921.0,339.0,0.0,15422.0,1293.0,15.0,1614335564.0,35159823.701705545,1.54013333,53921679.62594326,35011046.48361416,5967721.637604961,5971523.121336596,0.950682229018,0.56509303,,0.0001027423960194,1.00063700754869,,0.2516444209703742,0.998144991007859,0.0001036695898951,0.0048660307776962,0.907300993889597,0.998144991007859,0.000307898787,35137440.88661912,35137440.88661912,13159525.577290488,35137440.88661912,35137440.88661912,23111855.806706667,35137440.88661912,35137440.88661912,35137440.88661912,15424526.517329615,35137440.88661912,35137440.88661912,65.205357,53281519.46437527,53886599.01012096,53887349.725202315,51229748.84242952,53872320.00980983,53887310.31387011,44484734.668576546,53771174.137726925,53887352.59906766,53887345.38284633,53887264.52743966,53885163.8970818,53858433.3682535,53718373.02521517,41558876.817096874,49817503.8832796,53009663.690977775,27731002.821687847,53885209.89293673,53858663.34070953,53719072.91191942,41758875.71287687,49817503.8832796,0.0,53012663.402124844,27731002.821687847,43848903.09341714,53597690.8456434,48824373.906759046,53887352.97531906,9710.0,0.11238426,15158.0,95360145.2513014,95420890.38367064,8160.50215485,8165.700456323741,385.40000002,385.64550272927784,71.91614266922171,,0.0018613196827551
86,2020-02-07,4389.0,1635.0,17398.0,22195.0,522.0,10043.0,20270.0,120.0,4283.0,26283.0,23202.0,21588.0,19609.0,3485.0,72.0,7905.0,341.0,15461.0,1232.0,12.0,3292.0,69.0,7617.0,327.0,0.0,14210.0,1183.0,11.0,1614335564.0,32442388.68383568,1.58421408,51218318.09504032,32330427.356090765,13101428.095622564,13090540.859982423,0.951447144956,0.56684422,,0.0001019531141039,0.999169003900897,,-0.2429372354993989,1.00063700754869,0.0001027423960194,0.0047011448774114,0.912738671059854,1.00063700754869,0.000319092066,32469370.604148053,32469370.604148053,12190268.618239168,32469370.604148053,32469370.604148053,20494539.265284322,32469370.604148053,32469370.604148053,32469370.604148053,13917142.94628884,32469370.604148053,32469370.604148053,63.341378,50670413.41488676,51260192.641928025,51260912.56765259,48772051.905834325,51246064.12916738,51260873.766819,42520595.0147228,51147493.50604788,51260915.32951505,51260907.99125598,51260824.7279445,51258676.71511405,51231645.6609118,51088980.7597227,39019865.72514232,47492728.6865496,50380884.07183794,24420426.245204125,51257425.6947296,51228765.61729932,51069680.61652273,38719838.146694206,47352725.4203096,0.0,50331881.51480267,23420393.13478481,41366411.27358561,50983375.13071042,46543265.901457265,51260915.71603679,8896.0,0.10296296,15034.0,90432104.27456778,90356955.54868191,9383.99214337,9376.194082504846,221.335,221.15107147840504,78.35305800568621,,0.0017670046179332
87,2020-02-08,3492.0,1619.0,17506.0,22431.0,510.0,10049.0,20464.0,118.0,4263.0,26612.0,23457.0,21814.0,19796.0,3468.0,69.0,7894.0,328.0,15529.0,1225.0,12.0,3268.0,66.0,7595.0,315.0,0.0,14254.0,1177.0,11.0,1614335564.0,33116636.045095436,1.56022035,51518053.593592286,33019729.200153574,22180535.192110933,22148128.13951744,0.951102147463,0.37396161,,0.0001007475917282,0.998538941810339,,-0.3109382482545323,0.999169003900897,0.0001019531141039,0.0044833312236313,0.913338173586302,0.999169003900897,0.000320995188,33165092.174628034,33165092.174628034,11669303.588520316,33165092.174628034,33165092.174628034,21173540.45618498,33165092.174628034,33165092.174628034,33165092.174628034,14542223.284853458,33165092.174628034,33165092.174628034,64.281613,51000234.56500467,51592684.31559198,51593431.37425458,49070626.446635514,51578325.16142869,51593391.58530352,43021194.056885324,51479072.57221801,51593434.20942371,51593426.70801285,51593342.010181695,51591130.82619335,51563786.60708386,51420674.53211985,39412732.63325131,47784438.376576,50712755.0035836,24557867.383582693,51589855.77949952,51560796.50450949,51400674.06075234,39112705.0548032,47654423.957406,0.0,50664750.731978126,23557834.273163386,41975823.101552494,51324008.67438797,47070619.34605402,51593434.60375284,9422.0,0.10905093,14657.0,137964520.42880794,137762946.23635277,15846.06807174,15822.916044209858,619.532343225642,618.6271704218124,82.34972831100734,,0.001769629402803
88,2020-02-09,3745.0,1581.0,17520.0,22543.0,522.0,9988.0,20544.0,117.0,4184.0,26842.0,23608.0,21923.0,19865.0,3394.0,74.0,7822.0,343.0,15508.0,1249.0,13.0,3196.0,71.0,7535.0,331.0,0.0,14297.0,1209.0,12.0,1614335564.0,33718930.67974307,1.54972885,52059343.63879599,33592549.84406485,8234111.599079078,8232175.290358227,0.951863380389,0.82299575,,9.84884886734e-05,0.999764843031631,,-0.169659209223452,0.998538941810339,0.0001007475917282,0.0044582929613429,0.913437438597203,0.998538941810339,0.000323657229,33726861.786313325,33726861.786313325,10528773.834499417,33726861.786313325,33726861.786313325,21614062.886864867,33726861.786313325,33726861.786313325,33726861.786313325,14977459.943510888,33726861.786313325,33726861.786313325,64.77018,51496052.776587024,52070815.34607727,52071585.27731544,49565038.38100238,52056252.69270939,52071544.42546508,43052847.88487169,51956525.05466768,52071588.2325584,52071580.59150929,52071493.792292446,52069229.65163967,52041639.31431676,51898172.21346105,39864539.884334154,48278928.06745676,51255065.63290172,25375239.748239245,52068018.64984952,52038769.30934337,51878372.164159216,39564512.30588603,48158926.80121676,0.0,51215065.57741172,24375206.63781993,42038527.90666948,51817658.37786847,47383285.8812842,52071588.63571771,7377.0,0.08538194,12938.0,63270787.0546656,63255908.488195494,6835.50388098,6833.896464610074,203.85458279548948,203.8066449698112,83.29192915170415,,0.001786084124833
89,2020-02-10,4060.0,1622.0,17322.0,22444.0,530.0,9659.0,20412.0,117.0,3955.0,26816.0,23526.0,21801.0,19727.0,3276.0,73.0,7481.0,342.0,15251.0,1281.0,12.0,3102.0,72.0,7196.0,331.0,0.0,14049.0,1242.0,11.0,1614335564.0,33922365.17773756,1.53476039,51862837.03254372,33792139.421476565,4739613.94367263,4739404.545591977,0.951372141285,0.78063475,,0.0001012884082298,0.999955819591397,,0.244857097561553,0.999764843031631,9.84884886734e-05,0.0043759694421963,0.913212226168537,0.999764843031631,0.000330750285,33923863.94790816,33923863.94790816,15436078.8071626,33923863.94790816,33923863.94790816,26374128.04945011,33923863.94790816,33923863.94790816,33923863.94790816,20500829.08561609,33923863.94790816,33923863.94790816,65.407847,51329502.7225842,51864336.186327696,51865125.02137735,49343038.31637631,51849543.692221224,51865083.82386253,42796510.75670797,51755568.13684336,51865128.04928478,51865120.17622735,51865032.7820914,51862708.51287085,51834849.771905854,51705443.216198444,39659759.8531298,47996442.98191637,51079547.9145745,23938734.930134643,51861506.51272529,51831999.77112015,51688043.20407536,39559759.8530298,47886442.725676365,0.0,51040547.9145745,22938701.819715332,41811848.957796425,51639636.61195784,47119423.892767854,51865128.45511112,8242.0,0.09539352,13889.0,66439686.79129727,66436751.458787374,6017.99229654,6017.726419181369,245.3537891097362,245.34294927908104,85.23505287942302,,0.0016275952334317
90,2020-02-11,4180.0,1654.0,17684.0,22939.0,538.0,9964.0,20858.0,116.0,4184.0,27406.0,24042.0,22289.0,20167.0,3472.0,72.0,7758.0,344.0,15593.0,1308.0,13.0,3191.0,69.0,7453.0,334.0,0.0,14293.0,1256.0,12.0,1614335564.0,35025033.58216584,1.49263383,52157978.02027619,34943585.69829108,5157673.218016469,5145721.699169292,0.950276974657,0.61659967,,9.71243334973e-05,0.997682769275605,,0.0404132770645613,0.999955819591397,0.0001012884082298,0.0044613035191863,0.916639706028954,0.999955819591397,0.000333168438,35106383.17187409,35106383.17187409,17471025.504236273,35106383.17187409,35106383.17187409,27616765.33372664,35106383.17187409,35106383.17187409,35106383.17187409,22080115.200940687,35106383.17187409,35106383.17187409,67.151824,51710488.41500737,52278306.033274375,52279117.306109406,49679644.756564125,52263299.05862808,52279074.780865274,43146245.20759112,52167356.31405937,52279120.39395656,52279112.38942776,52279023.38016232,52276655.05284696,52248421.20682859,52114492.345095515,39926354.11773351,48294273.31656297,51456287.17757521,24053001.264358327,52275354.96101651,52245371.05143752,52086391.568668365,39626326.53928539,48194259.89739297,0.0,51404279.691338114,23052968.15393902,42225099.63260741,52033624.63742376,47488731.83992531,52279120.80525048,9661.0,0.11181713,15146.0,84786164.16324851,84589695.05864583,6909.42952208,6893.418779703394,450.0,448.9572461740223,86.5618456528525,,0.0016829876007601
91,2020-02-12,5630.0,1722.0,17995.0,23362.0,567.0,10141.0,21238.0,118.0,4252.0,27940.0,24488.0,22685.0,20518.0,3529.0,73.0,7876.0,362.0,15814.0,1351.0,12.0,3537.0,75.0,7900.0,362.0,0.0,15873.0,1355.0,12.0,1614335564.0,34214278.5192494,1.51755736,51692490.41389983,34062956.58912989,9424780.166338302,9431686.078338295,0.948779015637,0.41203296,,9.65945635184e-05,1.00073273984943,,0.4054240756880315,0.997682769275605,9.71243334973e-05,0.004198126249572,0.913624328769733,0.997682769275605,0.00034300641,34189226.71041748,34189226.71041748,15361946.728333931,34189226.71041748,34189226.71041748,26659269.398245744,34189226.71041748,34189226.71041748,34189226.71041748,22254606.347343303,34189226.71041748,34189226.71041748,66.188102,51074171.91701137,51653821.7527584,51654637.44090466,49008839.44106664,51638679.72036983,51654594.43384277,42061324.370804645,51542049.34282753,51654640.577538915,51654632.3399374,51654540.96676727,51652107.681037605,51623416.3849929,51488839.42093064,38743136.03259957,47530929.44811477,50803495.29405119,22414532.37031864,51652166.67466824,51623656.35520491,51489639.32193613,38943134.928379565,47530929.44811477,0.0,50807493.782183774,22414532.37031864,40994437.81510428,51403482.69224679,46533473.39715733,51654641.000031106,13633.0,0.15778935,23506.0,125365313.15565914,125457173.31634456,6886.70988177,6891.756048531836,636.2777142217557,636.7439402582702,90.74220820717744,,0.0017672323120197
92,2020-02-13,4430.0,1809.0,18325.0,23782.0,591.0,10345.0,21617.0,120.0,4314.0,28504.0,24934.0,23098.0,20886.0,3587.0,77.0,8069.0,379.0,16087.0,1410.0,11.0,3593.0,79.0,8094.0,379.0,0.0,16149.0,1415.0,11.0,1614335564.0,33863399.67571838,1.53007171,51586196.016110696,33714887.901397586,7119518.189407987,7125148.3901209235,0.946850844601,0.31183638,,9.77764714792e-05,1.00079081204137,,0.3326753721696293,1.00073273984943,9.65945635184e-05,0.0037529900024122,0.920874214726758,1.00073273984943,0.000351314649,33836641.25237649,33836641.25237649,13721458.9275679,33836641.25237649,33836641.25237649,25839195.55169894,33836641.25237649,33836641.25237649,33836641.25237649,21397492.63473968,33836641.25237649,33836641.25237649,65.644305,50972658.42867214,51544603.5857159,51545429.64185249,48805837.02397381,51529216.80216554,51545385.660005085,41625714.57241192,51429833.45762069,51545432.82032186,51545424.48904018,51545331.31175604,51542843.277372405,51513881.41889321,51376184.90881111,38544955.115575925,47285893.329839595,50681935.51503277,21180978.288316786,51542905.26906898,51514131.38142833,51376784.82735573,38744954.01135593,47285893.329839595,0.0,50686933.50316536,21180978.288316786,40443713.25220117,51291006.056602664,46159375.08062112,51545433.26680568,12285.0,0.1421875,18805.0,165296408.2742149,165427126.66427335,10337.77125308,10345.946487067864,1000.1654099725756,1000.9563528221436,94.70592577305511,,0.0017630177522939
93,2020-02-14,5011.0,1813.0,18696.0,24291.0,586.0,10490.0,22086.0,128.0,4371.0,29178.0,25500.0,23615.0,21367.0,3673.0,81.0,8252.0,380.0,16472.0,1438.0,11.0,3475.0,77.0,7874.0,370.0,0.0,15066.0,1393.0,10.0,1614335564.0,35044305.48377816,1.52106638,53162238.29193404,34950636.49820417,7064996.714702513,7054121.190667229,0.946621322791,0.44674295,,9.63614823048e-05,0.99846064697912,,0.2038323997616019,1.00079081204137,9.77764714792e-05,0.0037351302719106,0.923864282254994,1.00079081204137,0.00035148616,35098334.21057306,35098334.21057306,14260832.949044572,35098334.21057306,35098334.21057306,27068115.51259535,35098334.21057306,35098334.21057306,35098334.21057306,22562168.430939514,35098334.21057306,35098334.21057306,65.919545,52644153.87971723,53243322.29854095,53244196.07891673,50402094.951556005,53227388.95013586,53244150.18219427,43160008.015861064,53124287.206847645,53244199.45216912,53244190.948865294,53244096.42413396,53241562.04075578,53212250.89366937,53071959.57597523,39741099.91844433,48904160.11217088,52363636.19788403,21424107.525852893,53240155.98662221,53208470.76277803,53052158.65437544,39341003.74746788,48804146.94924088,0.0,52318629.53040754,20424074.415433586,41383169.766542405,52984460.951949134,47828232.501020975,53244199.911912784,12252.0,0.14180556,19202.0,119183077.29221489,118999612.46214733,7746.54309024,7734.618425732662,325.09795814,324.59751761605526,94.47802963791824,,0.0018071476885688
94,2020-02-15,4468.0,1873.0,18991.0,24672.0,605.0,10707.0,22446.0,118.0,4478.0,29664.0,25905.0,23990.0,21717.0,3747.0,75.0,8425.0,390.0,16747.0,1471.0,12.0,3544.0,71.0,8034.0,380.0,0.0,15300.0,1421.0,11.0,1614335564.0,36019781.02591825,1.47542284,53062250.81978242,35964097.570611894,10525320.06839304,10493205.121574104,0.945552447248,0.41528754,,0.000100582780406,0.996948791427695,,0.2053232656701515,0.99846064697912,9.63614823048e-05,0.0035054536797733,0.922276938608939,0.99846064697912,0.000356777319,36130021.256493635,36130021.256493635,13468042.372311968,36130021.256493635,36130021.256493635,27992657.644505676,36130021.256493635,36130021.256493635,36130021.256493635,22221038.997627493,36130021.256493635,36130021.256493635,67.88212,52612812.8150852,53223755.23739892,53224646.411489286,50326698.37262985,53207650.55009539,53224599.97056872,42654322.962795526,53102496.5407841,53224649.86223274,53224641.22709303,53224545.44287333,53221975.88049964,53192206.44208577,53047946.62763973,39538454.020583495,48767331.53364496,52313521.22671836,22680848.37573458,53220528.74139724,53188296.04511262,53027644.20706165,39138357.84960706,48667318.37071496,0.0,52263502.42522117,21680815.265315272,41574947.57484316,52956215.758494094,47648149.492428325,53224650.329124585,11670.0,0.13506944,18199.0,128163367.71756396,127772314.55132864,8793.46999769,8766.63928665274,499.8216340279525,498.2965739735829,97.51946561822,,0.0018066959829919
95,2020-02-16,3990.0,1886.0,19265.0,25022.0,616.0,10893.0,22755.0,116.0,4557.0,30140.0,26295.0,24333.0,22022.0,3821.0,75.0,8588.0,401.0,17017.0,1500.0,12.0,3609.0,71.0,8187.0,388.0,0.0,15558.0,1454.0,11.0,1614335564.0,36223694.56553843,1.47987035,53528519.69021352,36171087.232109696,9248839.418469021,9219023.31665516,0.945302508929,0.35732522,,0.0001001579144537,0.996776233161285,,-0.057250224844024,0.996948791427695,0.000100582780406,0.0037615904712868,0.921647391538513,0.996948791427695,0.000359004989,36340848.989401214,36340848.989401214,12380790.419411156,36340848.989401214,36340848.989401214,28203820.590611007,36340848.989401214,36340848.989401214,36340848.989401214,22511924.525077168,36340848.989401214,36340848.989401214,67.671766,53071176.38163416,53700732.03285055,53701637.20848437,50764296.21712984,53684402.69115968,53701589.61711382,42925252.004168734,53576115.607425325,53701640.78207307,53701631.96382358,53701534.56622884,53698945.25035082,53668791.61330359,53520895.596595354,39894341.73079983,49187005.29252219,52782347.20576834,22876432.9078322,53697486.10533133,53664781.14392157,53499692.77097666,39494313.14057297,49056991.59715255,0.0,52736333.162155464,21876399.797412887,41955097.03487158,53426237.853452094,48017631.68994523,53701641.26049367,12756.0,0.14763889,19715.0,150287855.66368318,149803362.658333,9377.78256484,9347.550780386788,1000.5,997.2746212778655,100.0960550722147,,0.0017500121899556
96,2020-02-17,4389.0,1927.0,19606.0,25468.0,618.0,11072.0,23152.0,118.0,4663.0,30691.0,26757.0,24742.0,22382.0,3891.0,75.0,8717.0,385.0,17286.0,1492.0,13.0,3685.0,71.0,8338.0,376.0,0.0,15878.0,1456.0,12.0,1614335564.0,37673786.86998145,1.40046148,52587733.17203176,37550288.96298802,6912473.618530807,6906905.7769010905,0.94361430729,0.25961811,1.1581838493540066,0.0001031897455113,0.999194522549093,,0.5019099977153517,0.996776233161285,0.0001001579144537,0.0038171838993681,0.920253674329784,0.996776233161285,0.000371348719,37704156.71802329,37704156.71802329,16570537.184421236,37704156.71802329,37704156.71802329,27593341.36691016,37704156.71802329,37704156.71802329,37704156.71802329,22698077.18818396,37694610.17198226,37704156.71802329,71.639876,51998325.47340127,52629216.646468244,52630121.488068774,49662539.464782014,52612640.75426966,52630074.06912184,41962648.871729754,52504408.797757015,52630125.05929903,52630115.99933472,52630016.629173696,52627381.34783668,52596739.661561854,52447064.668560304,38893329.83663246,47989755.26913229,51678602.93582661,22909742.413196,52625973.324951395,52592949.60529697,52426464.36276543,38493301.82643562,47899754.25913229,0.0,51642601.91805867,21909709.302776687,40895640.63769872,52351050.0469808,47084576.34364632,52630125.55140182,13925.0,0.16116898,21593.0,202721315.29087037,202558027.84258533,10929.13768675,10920.334512785465,1273.44326543,1272.4175355946868,106.6179351152838,,0.0017009158479692
97,2020-02-18,4603.0,1952.0,19897.0,25852.0,634.0,11238.0,23501.0,117.0,4758.0,31145.0,27159.0,25106.0,22713.0,3958.0,77.0,8832.0,394.0,17528.0,1519.0,12.0,3750.0,74.0,8432.0,384.0,0.0,16105.0,1472.0,11.0,1614335564.0,37105042.94110142,1.40555498,52005493.55630378,36999970.964298286,17871962.97028957,17850625.29650703,0.942293800293,0.33094463,1.1106256865656228,9.79672701922e-05,0.998806081132889,,0.182153980141757,0.999194522549093,0.0001031897455113,0.0037478006958389,0.922428682900667,0.999194522549093,0.000382273683,37149396.30625324,37149396.30625324,15577455.21814726,37149396.30625324,37149396.30625324,27111031.149894465,37149396.30625324,37149396.30625324,37149396.30625324,21814705.532898147,37035625.5091956,37149396.30625324,71.348314,51424214.88899185,52066738.171951436,52067654.02664912,49063031.43820857,52049923.83174566,52067606.05045665,40986005.292239055,51941531.1215376,52067657.61602271,52067648.41963529,52067547.40889209,52064872.73829714,52033678.53245119,51882129.51924491,38169571.495439105,47342472.48906138,51107317.27844119,21248776.441683065,52063449.69822125,52029678.39213693,51861329.03507589,37869548.485252894,47242471.47906137,0.0,51060312.54610304,20248743.331263755,39977243.70894089,51783379.883443214,46391589.89470037,52067658.11569439,10953.0,0.12677083,17271.0,157330419.59512722,157142579.8388021,10969.0762618,10955.980074696256,578.4173640436777,577.7267806396812,111.4081646302764,,0.00162892774288
