,time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMrktCurUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
145,2018-05-12,243,778,1935,2271,456,1608,2020,115,1169,3083,2301,2230,1987,978,59,1430,337,1800,624,8,958.0,56.0,1387.0,325.0,0.0,1748.0,614.0,7.0,1614335585,33137851.04934837,1.05251815,35339659.22227961,33576294.39344088,629605.89,627523.9956435692,0.985994789535,2.47617554,3.881433047236715,0.00011745459971451584,0.99669333722969,,-0.3306662770309998,1.9415057e-05,33247790.2796612,33247790.2796612,7297617.842307011,33247790.2796612,33247790.2796612,22205384.315304674,33247790.2796612,33247790.2796612,33247790.2796612,12072162.72116655,30064476.976828687,33247790.2796612,93.769583,35402069.44634687,35456887.954260685,35456903.15422847,34960321.85180352,35456437.786974855,35456900.58415009,30775323.323497243,35450458.4194528,35456903.20425052,35456902.89120723,35456898.354721986,35456796.90071813,35455283.24507147,35438912.582265854,27780004.61423704,34228277.31615555,35306028.40297676,16683534.599819334,35456744.900290884,35454853.20986771,35436912.34546417,27480004.614237033,34108202.96572477,0.0,35296026.565706514,15683534.599819338,30204680.22192612,33923953.458173916,23974032.991017982,35456903.244187646,975,0.01128472,1305,14319220.349391213,14271871.516562019,13497.93620374,13453.303080619073,5000.0,4983.466686148449,42.214392929955935,,0.007673467717968117
146,2018-05-13,188,767,1927,2269,453,1596,2018,115,1157,3089,2299,2228,1983,964,60,1420,335,1789,622,8,969.0,60.0,1430.0,336.0,0.0,1806.0,624.0,8.0,1614335585,33556999.39994206,1.05723476,35788818.31637262,33851344.65970943,298799.87000000005,299457.2297139999,0.986398424312,3.44834312,3.9044565460193903,0.00011525060212045718,1.0022,,0.219999999999998,1.9552097e-05,33483336.06060871,33483336.06060871,6408092.593894355,33483336.06060871,33483336.06060871,22403935.971981563,33483336.06060871,33483336.06060871,33483336.06060871,12017840.659198223,30229153.506815296,33483336.06060871,93.763921,35655057.98795824,35710239.39911332,35710255.663835794,35224540.007237725,35709782.71013112,35710253.09375743,31092637.809718426,35703735.51887015,35710255.71385785,35710255.40081457,35710250.722233795,35710146.49749,35708633.05048993,35691905.2061256,28186924.638923157,34501931.77687778,35564754.48826109,16879586.781031027,35710163.49565035,35708733.0286418,35692405.07667439,28186924.638923157,34511921.77687777,0.0,35566751.53026168,16879586.781031027,30517484.322431304,34219829.91889615,24194007.352758728,35710255.75371444,690,0.00798611,853,10355772.170317853,10378554.869092552,16781.3841522,16818.30319733484,19600.847747,19643.969612043402,42.315747518952364,,0.007741831888686789
147,2018-05-14,205,774,1955,2296,463,1622,2046,113,1176,3127,2326,2256,2012,973,61,1441,337,1817,630,8,953.0,59.0,1400.0,326.0,0.0,1767.0,618.0,7.0,1614335585,33408133.488647602,1.05104692,35557417.65768856,33830476.207166925,134520.40099999998,134197.55203760002,0.986606356676,3.09499489,3.845294238304487,0.00011504918305332996,0.9976,,-0.23999999999999574,1.9992583e-05,33488505.902814366,33488505.902814366,6319590.697981672,33488505.902814366,33488505.902814366,22264149.915751927,33488505.902814366,33488505.902814366,33488505.902814366,11685049.761243584,30220806.52693418,33488505.902814366,93.955455,35587040.946464166,35642944.34327841,35642960.67229224,35165571.66003696,35642478.705997765,35642958.1103741,30911916.65079684,35636376.6949663,35642960.721628174,35642960.41743124,35642955.83060349,35642851.24817233,35641301.38432928,35623914.14218528,28036956.11797924,34388966.87846497,35498538.867522776,16625773.817874705,35642801.24774509,35640891.37563926,35621913.905383594,27836956.117979243,34278942.44829877,0.0,35486537.03025254,15625773.817874702,30416764.163509708,34130198.02048334,24111817.511507224,35642960.763521016,840,0.00972222,1044,11516322.984729627,11488683.809566272,15561.18531937,15523.838474603514,16800.0,16759.68,42.85143576927519,,0.007788753371491373
148,2018-05-15,169,778,1980,2322,464,1644,2072,116,1191,3151,2353,2282,2038,981,61,1458,340,1840,636,8,986.0,61.0,1467.0,341.0,0.0,1857.0,638.0,8.0,1614335585,33718682.68395594,1.05688998,35952582.49224648,34017336.87762422,286206.297,286692.8477049,0.986391300892,4.83235965,3.881984055894201,0.0001180072234835468,1.0017,,-2.7475728155339803,2.0016369e-05,33661458.20500742,33661458.20500742,6682794.618459382,33661458.20500742,33661458.20500742,22353421.187598065,33661458.20500742,33661458.20500742,33661458.20500742,8524929.717290547,30385607.081177246,33661458.20500742,93.786539,35834298.56759306,35891550.05415015,35891566.73575955,35403129.29513654,35891081.70663123,35891564.17384141,31165547.820559826,35884889.256048255,35891566.78773182,35891566.48089855,35891561.89924213,35891455.3196568,35889880.16851579,35872017.21462499,28192550.073641665,34642271.77818787,35746803.0955206,16721720.598966597,35891472.317817144,35889970.16791028,35872517.08517377,28192550.073641665,34652261.77818788,0.0,35748800.13752119,16721720.598966597,30554519.426788077,34383330.75388723,24236264.726559136,35891566.8286378,570,0.00659722,730,7427337.668385234,7439964.142421489,12993.16498777,13015.253368249209,4567.588507559999,4575.353408022851,42.81889006304542,,0.0054982570155807575
149,2018-05-16,213,776,1988,2330,466,1643,2080,119,1190,3165,2362,2290,2045,981,65,1460,339,1845,635,8,961.0,62.0,1419.0,327.0,0.0,1792.0,624.0,7.0,1614335585,33740401.621432275,1.05005973,35877798.41656325,34167388.232695624,253307.98,252598.717656,0.9866161707690001,4.03210931,3.8513831517485424,0.00011974413946448564,0.9972,,-3.1844660194174805,2.0918360000000003e-05,33835140.01347,33835140.01347,6729404.956824975,33835140.01347,33835140.01347,22522223.428264193,33835140.01347,33835140.01347,33835140.01347,8522013.471523214,30533281.441094138,33835140.01347,94.042564,35920192.959066115,35978521.62546509,35978538.22807154,35497007.710965596,35978038.660763845,35978535.666153416,31316656.413688462,35971790.71884547,35978538.28313925,35978537.97321054,35978533.327884585,35978425.57419588,35976855.916464895,35958900.543395594,28389964.002672594,34721067.44010868,35833338.86324413,16591369.15324405,35978372.573768646,35976445.881261095,35956900.3065939,28089964.002672598,34601035.97752052,0.0,35822336.682976924,15591369.153244052,30589194.910697836,34483452.469969675,23886341.81439032,35978538.323870085,795,0.00920139,1122,8923006.677576073,8898022.25887886,10547.687527,10518.1540019244,3484.351492332247,3474.595308153716,43.04431563312612,,0.005533372125446157
150,2018-05-17,186,779,1996,2344,467,1651,2090,114,1188,3182,2377,2302,2055,991,65,1467,343,1855,638,9,996.0,65.0,1476.0,344.0,0.0,1872.0,640.0,9.0,1614335585,34991978.208428785,1.05181833,37122374.11588972,35293522.71015602,1172099.88,1173858.02982,0.986794534507,4.52379312,3.9618511948633333,0.00012440196010124273,1.0015,,-2.766990291262133,2.0458776e-05,34939568.855146065,34939568.855146065,7449922.563659584,34939568.855146065,34939568.855146065,23040602.859755278,34939568.855146065,34939568.855146065,34939568.855146065,9392676.028762247,31500019.18727281,34939568.855146065,94.261154,37007556.3668401,37066756.659095965,37066773.85512068,36577289.95057502,37066268.67481207,37066771.22902826,32145493.31074939,37059715.81431362,37066773.91403095,37066773.58655112,37066768.88926015,37066661.67238985,37065073.17576499,37047346.87690149,29381224.710453182,35814551.380447276,36919275.634787634,17243662.70391045,37066678.67028511,37065163.17515947,37047846.74745028,29381224.710453182,35824541.380447276,0.0,36921274.367388226,17243662.70391045,31597086.988742523,35554913.647608265,24697476.392634187,37066773.95495728,571,0.006608800000000001,791,8193737.63954103,8206028.246000341,12926.37801204,12945.76757905806,3465.8450065711004,3471.0437740809566,42.056433789815365,,0.005617424707305012
151,2018-05-18,191,783,2011,2362,471,1664,2109,112,1188,3204,2395,2320,2075,992,64,1478,349,1871,644,9,998.0,64.0,1489.0,350.0,0.0,1889.0,649.0,9.0,1614335585,35247662.985503584,1.05571868,37424607.09722855,35449412.580703355,299244.9109796946,300741.135534593,0.986847636126,5.45865712,3.9798327021887743,0.0001220684375729277,1.005,,-2.42718446601943,2.0468759e-05,35072301.478113025,35072301.478113025,7084010.300681366,35072301.478113025,35072301.478113025,23234137.134039905,35072301.478113025,35072301.478113025,35072301.478113025,9325098.306831082,31654233.397680614,35072301.478113025,94.183121,37179055.69726404,37238396.454375446,37238414.92191774,36748641.837661855,37237901.33803205,37238412.320418686,32178089.704191957,37231016.38014928,37238414.980828,37238414.653348185,37238410.07635002,37238301.635360435,37236695.701832,37218661.54033768,29417012.060928587,35998271.71607055,37091742.64602869,17289620.56714964,37238319.62925569,37236805.63182817,37219260.80592368,29417012.060928587,36008261.71607054,0.0,37096732.45569254,17289620.56714964,31703979.393778767,35693707.84794319,25096005.914352402,37238415.02211796,569,0.00658565,709,6821900.372459726,6856009.874322025,12910.86918191,12975.42352781955,9900.0,9949.5,42.108401497682884,,0.005673287546900164
152,2018-05-19,148,785,2017,2371,474,1665,2117,114,1190,3218,2404,2329,2084,996,63,1483,348,1876,643,9,1000.0,63.0,1493.0,349.0,0.0,1893.0,646.0,9.0,1614335585,35429358.15317698,1.05367182,37651068.36372503,35733202.36271487,341177.63,341948.58775451395,0.987098101767,7.18089835,4.006768909431308,0.00012178890264600524,1.00225969608416,,-2.6932333898873715,2.0795081e-05,35349479.07373696,35349479.07373696,9250234.598595224,35349479.07373696,35349479.07373696,23676397.4099942,35349479.07373696,35349479.07373696,35349479.07373696,12275669.10615316,32022874.17231737,35349479.07373696,94.099211,37505948.62204134,37566160.83456372,37566180.11336144,37081505.17929633,37565654.32936806,37566177.48535432,32569276.626387134,37558730.49352803,37566180.17275768,37566179.84253379,37566175.27932736,37566065.02664857,37564470.26538297,37546640.69261427,29575416.608655613,36306645.45802391,37416121.06980698,17574080.984537758,37566082.02454385,37564570.243534856,37547040.69047626,29575416.608655613,36316635.458023906,0.0,37419118.11180758,17574080.984537758,32011045.8130792,36025018.72647051,25288866.965378206,37566180.213399954,366,0.00423611,456,5231403.9832615,5243225.366357135,15480.84104433,15515.82304021738,10000.0,10022.5969608416,41.92892078612393,,0.005681590032056406
153,2018-05-20,148,782,2021,2377,469,1669,2124,113,1187,3233,2410,2336,2090,997,62,1485,344,1883,640,9,1001.0,62.0,1494.0,345.0,0.0,1900.0,643.0,9.0,1614335585,35582086.369610876,1.05195936,37685779.50770377,35824368.31033441,73384.091,73539.4328113346,0.986863568114,11.60550067,4.008850218732577,0.00011773751475826931,1.00211683226184,,-2.7071036638990416,2.0824257999999998e-05,35506924.16701543,35506924.16701543,11654450.35437969,35506924.16701543,35506924.16701543,23889825.675010685,35506924.16701543,35506924.16701543,35506924.16701543,14961640.717527237,32043955.82659079,35506924.16701543,94.417806,37545514.85051016,37606153.79213885,37606173.44409936,37112162.60901109,37605642.78937117,37606170.82209225,32612116.098557953,37598592.9102881,37606173.503495604,37606173.17927171,37606168.51606529,37606059.60983735,37604449.449957125,37586766.80632274,29621327.357265808,36338575.49315272,37455927.34282505,17739471.822128717,37606076.6077326,37604539.44935159,37587166.80418472,29621327.357265808,36348565.49315273,0.0,37458924.38482565,17739471.822128717,32092379.747577697,36122888.72502537,25487434.80814301,37606173.546296634,339,0.00392361,427,3240374.9401163827,3247234.2703300794,12752.59531053,12779.590415705523,7000.0,7014.81782583288,42.02912988891812,,0.00568086223722942
154,2018-05-21,162,795,2047,2404,479,1692,2149,115,1205,3262,2437,2362,2116,1015,63,1506,352,1907,652,9,993.0,60.0,1464.0,340.0,0.0,1851.0,642.0,7.0,1614335585,35485838.654139996,1.05052026,37629160.32635723,35819547.56923285,113714.54,113465.10971525327,0.986675444905,9.67280478,4.00683847624336,0.00011880596467640523,0.997806522501461,,-3.1255803396639874,2.1090709000000003e-05,35563847.15263078,35563847.15263078,10173237.700202778,35563847.15263078,35563847.15263078,23951614.714247204,35563847.15263078,35563847.15263078,35563847.15263078,16169690.097504226,32088760.92574328,35563847.15263078,94.30409399999999,37650088.98839233,37711860.47780852,37711880.38543718,37209386.45833194,37711346.30929076,37711877.723709695,32528885.770247363,37704237.25964336,37711880.444833435,37711880.11570752,37711875.51768273,37711765.14428351,37710142.48719638,37692415.171158575,29535350.453910314,36410282.849729694,37558874.00371927,17465047.466610964,37711709.143354826,37709722.478493035,37690215.16846649,29235350.453910317,36290276.29412515,0.0,37548872.16644903,15465047.466610964,31926071.68163987,36140058.32310763,25327661.422715083,37711880.48763444,347,0.0040162,449,3898753.398166177,3890201.5703149475,11704.62854426,11678.954704919412,3395.564067268042,3388.1159738916413,42.05067767275225,,0.0057113561114958775
155,2018-05-22,184,804,2064,2421,482,1707,2166,117,1217,3277,2454,2380,2133,1031,63,1522,355,1921,658,10,1008.0,60.0,1480.0,343.0,0.0,1865.0,648.0,8.0,1614335585,35751720.235837944,1.0495843,37866987.76488877,36078081.386788756,305748.4439127184,305136.94702489296,0.98651913543,7.295915400000001,4.048666945374336,0.0001246327434562579,0.998,,-3.106796116504857,2.1024200999999997e-05,35823366.96977752,35823366.96977752,7622668.340364639,35823366.96977752,35823366.96977752,23681080.82245759,35823366.96977752,35823366.96977752,35823366.96977752,16376678.980821552,32307821.117095165,35823366.96977752,94.413954,37879194.54851544,37942853.70586854,37942873.40705015,37431370.772687964,37942338.87686688,37942870.731243886,32782876.116078034,37935087.53459376,37942873.46870583,37942873.14126766,37942868.52521692,37942755.88500616,37941136.974660665,37923443.70436293,29678042.053088173,36640682.999579094,37786725.348768994,18593993.85249036,37942699.884077474,37940716.96595732,37921143.701670855,29378042.053088173,36520676.44397454,0.0,37776721.51149875,16593993.852490362,32099754.420136355,36350818.49048967,25429505.82598961,37942873.51191259,473,0.00547454,632,5200563.798248516,5190162.670652019,10764.87742367,10743.34766882266,2769.5692497194123,2764.0301112199727,41.97398314733892,,0.005712704706283446
156,2018-05-23,358,808,2094,2453,478,1732,2197,124,1232,3320,2486,2411,2163,1030,63,1535,355,1944,655,9,1007.0,61.0,1490.0,342.0,0.0,1886.0,646.0,7.0,1614335585,33982742.3026985,1.05246357,36110879.93866826,34310812.318045795,783489.4403199999,781138.97199904,0.986050110016,2.02633735,3.8074725134750467,0.00013256449156338128,0.997,,-3.2038834951456336,2.2058613e-05,34084997.29458225,34084997.29458225,10254773.826348301,34084997.29458225,34084997.29458225,21765733.46486254,34084997.29458225,34084997.29458225,34084997.29458225,14413210.444109432,30575552.458372984,34084997.29458225,94.106658,36157230.7406916,36219519.13470489,36219538.45207547,35714279.976210475,36219010.69350743,36219535.78889449,31347338.82267743,36212007.59826417,36219538.51080953,36219538.182375856,36219533.54632513,36219417.67587353,36217742.44097609,36199633.609843485,27950777.557547227,34963294.71674439,36064065.45120952,16396002.651573747,36219359.67494486,36217292.40575901,36197333.60715141,27750777.55754723,34833263.35415625,0.0,36055061.61393927,14396002.65157375,30388664.565296873,34728735.9553228,23929918.984168608,36219538.55433126,1182,0.01368056,1590,17874387.31009677,17820764.14816648,12555.74239741,12518.075170217771,2543.33837847,2535.7083633345896,44.52230006584868,,0.005709269679631466
157,2018-05-24,276,810,2107,2467,478,1740,2211,125,1234,3350,2500,2424,2175,1031,65,1546,353,1955,657,9,1034.0,65.0,1556.0,354.0,0.0,1972.0,659.0,9.0,1614335585,34318881.91964895,1.05824001,36521421.110907,34511472.475743085,411575.62,412398.77124000003,0.986033107872,2.4280402000000003,3.803659317396788,0.00013226632363513846,1.002,,-2.71844660194175,2.2279582e-05,34250381.15733428,34250381.15733428,10720643.289859269,34250381.15733428,34250381.15733428,21313621.620986845,34250381.15733428,34250381.15733428,34250381.15733428,13682260.097195152,30339282.991148695,34250381.15733428,93.969185,36386245.66334429,36448504.78487146,36448523.959264055,35939451.4589542,36447990.9710399,36448521.31363942,31617077.484871555,36440709.807030216,36448524.01799813,36448523.6828708,36448518.932309836,36448402.063927546,36446734.05936603,36428231.57755112,28312569.789042957,35173137.498877555,36291859.775583796,16231228.780395964,36448419.0618228,36446834.058154576,36428531.57691993,28312569.789042957,35183127.498877555,0.0,36293856.81758438,16231228.780395964,30591506.96179538,34991302.424995884,23927367.091531515,36448524.06278144,941,0.0108912,1227,15011499.403504975,15041522.402311988,13975.57005821,14003.521198326422,3474.1582200000003,3481.10653644,44.71306397528714,,0.005814156000668725
158,2018-05-25,227,813,2112,2470,486,1745,2214,126,1239,3362,2504,2428,2178,1039,68,1551,364,1966,665,9,1015.0,66.0,1507.0,354.0,0.0,1904.0,657.0,7.0,1614335585,34611184.39595549,1.05658959,36860858.76221872,34886638.11484555,511707.07,511277.23606120003,0.986214806494,4.12894957,3.808870064171757,0.00013456019517460249,0.99916,,-2.994174757281552,2.2484738000000002e-05,34640282.23303122,34640282.23303122,10362038.727443049,34640282.23303122,34640282.23303122,21676102.7807969,34640282.23303122,34640282.23303122,34640282.23303122,13097667.309234977,30735555.356926546,34640282.23303122,93.89684799999999,36828201.13142428,36891828.99221295,36891847.806192964,36383286.65217946,36891310.22500039,36891845.127707936,31845759.7314864,36884052.660387985,36891847.86860907,36891847.53348174,36891842.74298377,36891729.95681812,36890059.1833066,36871664.417605884,28662663.27920861,35642720.269500986,36735794.0354345,16222706.884982072,36891667.95588944,36889619.17460325,36869264.414810516,28462663.279208608,35542719.683496244,0.0,36727793.35081782,14222706.884982072,30760353.852978054,35350600.06967921,23913530.045316957,36891847.91446687,774,0.00895833,970,8934923.351727556,8927418.016112106,11953.842240200001,11943.801012718233,5000.0,4995.8,44.49005696332445,,0.005821779719582431
159,2018-05-26,147,806,2112,2471,475,1744,2215,126,1230,3366,2505,2429,2179,1033,68,1549,364,1965,659,9,1009.0,66.0,1503.0,353.0,0.0,1902.0,649.0,7.0,1614335586,34714782.26099522,1.05472134,36961326.56686847,35043689.01058347,238415.0,237699.755,0.986159402146,14.1607263,3.811972521568584,0.00013608500421402438,0.997,,-3.2038834951456336,2.2340632999999998e-05,34819239.980938025,34819239.980938025,9442364.427007264,34819239.980938025,34819239.980938025,20841865.039298654,34819239.980938025,34819239.980938025,34819239.980938025,12974369.97187757,30927665.795433346,34819239.980938025,93.921906,37008407.438292876,37072525.09336352,37072544.091088034,36559438.02379127,37072006.066364124,37072541.41471048,32085754.02642804,37064585.59640324,37072544.153504156,37072543.82048428,37072539.02998632,37072425.36562862,37070749.80697373,37052303.641611665,28883737.145187657,35877567.41791764,36917655.877686925,16265327.81816404,37072362.36469994,37070289.771756634,37049903.63881629,28683737.145187657,35767542.02492931,0.0,36907652.04041669,14265327.81816404,30992480.086443257,35585097.0164099,24087638.72019887,37072544.19946687,350,0.00405093,449,2617983.245033206,2610129.295298106,10786.83939204,10754.47887386388,3306.24090793,3296.32218520621,44.4038503866059,,0.0058221989128743965
160,2018-05-27,178,813,2132,2490,482,1757,2237,126,1235,3391,2524,2450,2202,1041,68,1562,368,1985,668,9,1017.0,66.0,1517.0,357.0,0.0,1924.0,661.0,7.0,1614335586,35063817.68326067,1.05676207,37318680.155564845,35314174.618431665,277552.821,277531.3710821035,0.986074277052,10.61407136,3.840488868482911,0.00013626279816521,0.999922717708942,,-2.920124494277476,2.2800095999999998e-05,35066527.704861164,35066527.704861164,8903275.512318227,35066527.704861164,35066527.704861164,21053762.303096782,35066527.704861164,35066527.704861164,35066527.704861164,12910316.845030105,31174365.230322305,35066527.704861164,93.957818,37257163.57961036,37321544.457021415,37321564.3423383,36801834.68502497,37321012.88319437,37321561.69980733,32192301.92575455,37313359.05617995,37321564.40475441,37321564.086245686,37321559.35502015,37321443.646950185,37319754.89419754,37301187.856421225,28982571.852929704,36099508.177147076,37167862.32507124,16228785.629813632,37321382.64687713,37319304.89363234,37298787.85362586,28782571.852929704,35989507.59114234,0.0,37160862.30069016,14228785.629813634,31084557.617591143,35797037.77563934,24191493.742953528,37321564.45157153,457,0.00528935,614,3516234.5508094067,3515962.8081474225,8462.19549969,8461.541521834402,3000.0,2999.7681531268263,44.246791858459645,,0.005865385591547144
161,2018-05-28,244,817,2152,2508,487,1769,2256,127,1247,3408,2543,2469,2222,1051,69,1576,373,1999,669,9,1025.0,66.0,1529.0,361.0,0.0,1933.0,659.0,7.0,1614335586,35593120.91809794,1.05437981,37825027.51466681,35874195.58092843,890980.57,890089.5894299999,0.986402704297,4.32893603,3.867260074768863,0.00014049004962396144,0.9990000000000001,,-3.0097087378640803,2.2723107e-05,35628749.667765714,35628749.667765714,9466078.139485998,35628749.667765714,35628749.667765714,19956825.874639254,35628749.667765714,35628749.667765714,35628749.667765714,13562535.303257441,31759784.725657396,35628749.667765714,94.09939200000001,37796760.97419097,37862870.61088194,37862890.29306998,37348057.48807314,37862324.911493406,37862887.65428092,32716239.521687575,37854601.00963654,37862890.35922801,37862890.040719286,37862885.37229479,37862765.81466294,37861070.31314006,37842297.8410581,29446558.33454896,36641911.04391311,37702999.297563754,16612566.516695848,37862699.81373426,37860600.304436706,37839697.83826272,29146558.334548965,36521910.45790837,0.0,37692998.34937472,14612566.516695846,31551306.116436757,36296623.06214977,24886278.514026612,37862890.40507189,734,0.00849537,990,8746465.679348059,8737719.213668711,11850.42351096,11838.57308744904,3519.745389185,3516.225643795815,43.924047942569324,,0.005862444997208014
162,2018-05-29,223,812,2147,2514,477,1763,2261,119,1232,3426,2550,2476,2230,1050,71,1577,379,2007,676,9,1026.0,66.0,1528.0,365.0,0.0,1940.0,662.0,7.0,1614335586,37719873.13397811,1.04422574,39936003.821514,38244607.80787904,2573063.099,2547589.7743198997,0.9858187158859999,2.64689906,4.039505548349808,0.0001328345390352622,0.9901,,-3.8737864077669935,2.2980764e-05,38097033.76828412,38097033.76828412,11599912.301011993,38097033.76828412,38097033.76828412,22393266.354072794,38097033.76828412,38097033.76828412,38097033.76828412,15613616.169766882,34190636.98747763,38097033.76828412,94.450795,40266217.70780208,40335298.897667155,40335323.407556616,39763316.84168046,40334706.76242493,40335320.6896925,34681038.20902183,40326415.867729835,40335323.47860402,40335323.15416351,40335318.52590835,40335199.867676996,40333468.16836633,40314611.2752887,31732329.446063183,39116864.80076833,40178687.93606809,17554832.55222772,40335132.85414734,40332978.093880355,40312210.15982032,31230801.116909597,38976760.45737095,0.0,40164674.29273922,15554832.55222772,33797407.972400576,38727381.29287449,26838184.003751718,40335323.52440562,695,0.00804398,881,15238708.648100145,15087845.43248395,21481.37685061,21268.71121978896,7262.806074012822,7190.904293880095,41.70083092018049,,0.00603398543442925
163,2018-05-30,243,820,2177,2545,482,1786,2291,121,1251,3462,2581,2507,2260,1063,74,1596,383,2034,680,10,1040.0,67.0,1548.0,371.0,0.0,1965.0,667.0,8.0,1614335586,37999805.24171378,1.04817593,40203595.83738819,38355770.801321864,84761.319,84337.512405,0.985656637845,3.82217899,4.039474097428183,0.00013492130879042298,0.995,,-3.398058252427187,2.3478921e-05,38190759.03689827,38190759.03689827,14451183.658751769,38190759.03689827,38190759.03689827,26486704.654525135,38190759.03689827,38190759.03689827,38190759.03689827,19739600.181535386,34261307.835532345,38190759.03689827,94.518424,40335651.01025931,40405599.40585882,40405623.83970279,39826071.45967634,40405000.914511405,40405621.08437617,34624979.06058316,40396694.70757179,40405623.91075022,40405623.58630969,40405618.92059205,40405498.555402085,40403734.54722992,40384599.63993795,31720691.552209523,39168903.981955685,40245582.84756559,18007500.592248414,40405429.551217474,40403254.47279814,40382299.16720412,31020691.552209526,39048878.58896735,0.0,40232577.204236746,16007500.592248414,33632840.28160364,38778321.88206186,26536255.869366117,40405623.957174085,675,0.0078125,874,10571358.39591554,10518501.60393596,14384.50309116,14312.5805757042,3000.0,2985.0,41.93942318276749,,0.00613756888876455
164,2018-05-31,170,820,2182,2554,487,1788,2299,122,1247,3477,2591,2515,2268,1067,74,1602,384,2040,683,10,1042.0,68.0,1556.0,372.0,0.0,1969.0,669.0,8.0,1614335586,38571985.66978398,1.04673331,40779125.031188205,38958466.827670835,662325.0,658351.05,0.986080115069,7.66414261,4.0862590459784505,0.0001329100559522101,0.9940000000000001,,-3.495145631067964,2.3488175e-05,38804814.55712672,38804814.55712672,13855869.643693628,38804814.55712672,38804814.55712672,26503332.10324494,38804814.55712672,38804814.55712672,38804814.55712672,18042914.881709903,34837770.71478269,38804814.55712672,94.587575,40955172.26917626,41025250.73225713,41025276.57144345,40454209.5605139,41024641.50393145,41025273.81065052,35211649.86754098,41015968.608416796,41025276.64479139,41025276.312584005,41025271.64686638,41025150.16193967,41023397.32276989,41004237.885865524,32256426.433653146,39772673.764113516,40868186.935155414,18450708.374336712,41025079.15775452,41022937.248338096,41001737.41307016,31656426.433653146,39652648.37112517,0.0,40854175.291826576,16450708.374336714,34174229.60978697,39381242.39421967,27042858.706107795,41025276.691336215,438,0.00506944,547,5352885.35058187,5320768.038478378,12762.32191555,12685.7479840567,4000.0,3976.0,41.476126169572865,,0.006133803145691753
165,2018-06-01,138,828,2193,2565,486,1798,2308,122,1260,3489,2602,2524,2277,1076,74,1612,380,2051,687,9,1052.0,68.0,1567.0,369.0,0.0,1981.0,676.0,7.0,1614335586,38719690.045980416,1.05048713,40916085.52301196,38949630.570208676,23398.7263902917,23375.093676637505,0.9857368465790001,10.21267206,4.087836540932427,0.00013284731673677,0.9989899999999999,,-3.010679611650484,2.3568553e-05,38758836.470815934,38758836.470815934,9423669.293220349,38758836.470815934,38758836.470815934,26157837.667309977,38758836.470815934,38758836.470815934,38758836.470815934,17063184.01947336,34791679.488085404,38758836.470815934,94.631951,40886825.68269514,40957427.307896234,40957452.43092326,40373270.120616175,40956817.32558734,40957449.658925645,35147613.36517159,40948292.388064675,40957452.504271194,40957452.160859145,40957447.49514151,40957327.733258314,40955573.14442577,40936322.69808666,32207731.24728332,39669350.94924496,40797599.7921241,17548516.95004319,40957257.73232908,40955123.13572241,40933922.695291296,31607731.247283313,39559350.363240205,0.0,40786598.843935065,15548516.950043187,34115758.85198797,39332897.94928561,26952205.901425865,40957452.55008757,361,0.00417824,448,4010454.1022012164,4006403.5435579913,12642.09769692,12629.329178246111,2884.755779408362,2881.84217607116,41.68309076039125,,0.0062344963682522715
